	freebase_ids	nominations
108093	/m/0gc0m0r	
108094	/m/0gc69d2	
108095	/m/0g3jqp	
108096	/m/04h_dz3	
108097	/m/0gc1tt5	
108098	/m/0jvz1n	
108099	/m/0gbx3g8	
108100	/m/0b9thv	
108101	/m/0gw85vb	
108102	/m/0641cgh	
108103	/m/0gw85vx	
108104	/m/0hzzh4c	
108105	/m/0cg59zl	
108106	/m/0j1wkw2	
108107	/m/0lxlhn9	
108108	/m/0hzzh12	
108109	/m/09v7d26	
108110	/m/0gdl3_l	
108111	/m/0gc23bb	
108112	/m/0kx78pg	
108113	/m/0gcb001	
108114	/m/04p67y3	
108115	/m/0gbzhv2	
108116	/m/075wtqh	
108117	/m/0gc729g	
108118	/m/0jvz18	
108119	/m/0gcj3yr	
108120	/m/0gcjndm	
108121	/m/03y9q13	
108122	/m/0hzzh34	
108123	/m/04qbg9n	
108124	/m/0k29c1	
108125	/m/0jvz2z	
108126	/m/0k6g0_4	
108127	/m/0jvz2d	
108128	/m/0g5qz8k	
108129	/m/0n591_c	
108130	/m/075wtqv	
108131	/m/0jvz26	
108132	/m/075wtn8	
108133	/m/0gb_hjx	
108134	/m/07n6phm	
108135	/m/0jvz2l	
108136	/m/0gc6qy8	
108137	/m/09btn2	
108138	/m/0jvpxjg	
108139	/m/0jvpxkv	
108140	/m/0jwq9k	
108141	/m/0gbx2bw	
108142	/m/0bmytw8	
108143	/m/0bdt589	
108144	/m/0hzzh3w	
108145	/m/0bdtm_v	
108146	/m/0gbvx_p	
108147	/m/0n5921p	
108148	/m/0gdlls9	
108149	/m/0k29bw	
108150	/m/0jvz2s	
108151	/m/0ghtq91	
108152	/m/0jvpxk4	
108153	/m/0hzzh1n	
108154	/m/0124kp	
108155	/m/0bz75lr	
108156	/m/0gcb6xn	
108157	/m/0bqsd50	
108158	/m/0n59209	
108159	/m/0n64rc9	
108160	/m/0cz61	
108161	/m/0n64rdg	
108162	/m/09g6bsq	
108163	/m/0k6g2db	
108164	/m/0bxzhp8	
108165	/m/0j_fclt	
108166	/m/0lv1sz3	
108167	/m/0bqsd4t	
108168	/m/0hzzh0c	
108169	/m/0gc99pz	
108170	/m/0gcf4qy	
108171	/m/05b4gwk	
108172	/m/0bdtm_l	
108173	/m/075wtnz	
108174	/m/0k6h1ql	
108175	/m/0glygd	
108176	/m/08pfxwx	
108177	/m/0gc4t2q	
108178	/m/02_yfd	
108179	/m/0gc08ph	
108180	/m/0n591zt	
108181	/m/0gcff1b	
108182	/m/0j_fc32	
108183	/m/0gw85t_	
108184	/m/0gc04hb	
108185	/m/026_7pg	
108186	/m/0gcn6ps	
108187	/m/0bxl8mp	
108188	/m/0gc530x	
108189	/m/0jvpxkh	
108190	/m/0hpf2pp	
108191	/m/0gbzx1f	
108192	/m/07hrghw	
108193	/m/0n59227	
108194	/m/0d9hn4z	
108195	/m/0gcbplq	
108196	/m/02z43z3	
108197	/m/04p67wk	
108198	/m/0kx78n3	
108199	/m/0gbz41g	
108200	/m/07r9l74	European Film Award for Best Actress
108201	/m/03f39mq	European Film Award for Best Actor,European Film Award for Best Actor
108202	/m/0jvpvz_	
108203	/m/0bqxy20	
108204	/m/0jy2c9	
108205	/m/0n4j6gd	
108206	/m/0gc7z6y	
108207	/m/0j8w4wt	
108208	/m/0c03_p0	
108209	/m/0bv9vw0	
108210	/m/0gb_zl7	
108211	/m/0gdl56q	
108212	/m/0gdnrw0	
108213	/m/0ggldj9	
108214	/m/02p_q14	
108215	/m/0n27m6d	
108216	/m/0gbynk2	
108217	/m/0gb_2n0	
108218	/m/0lh014h	
108219	/m/0gc5xhg	
108220	/m/0jvpv_b	
108221	/m/0b_sls2	
108222	/m/0bqxy1p	
108223	/m/07yndcv	
108224	/m/0cc2gsw	
108225	/m/0lh0139	
108226	/m/0gdkn2q	
108227	/m/0byph0j	
108228	/m/0j8w4xk	
108229	/m/026m60y	
108230	/m/0jtbk_	
108231	/m/09ztj8	
108232	/m/08nbsp8	
108233	/m/0gc2l9q	
108234	/m/0jvpw0c	
108235	/m/0406dg6	
108236	/m/0bgbtw8	
108237	/m/0gj8_fk	
108238	/m/04gq1bq	
108239	/m/0bqxy27	
108240	/m/0gbxm94	
108241	/m/0gc9ctm	
108242	/m/0n1pyjj	
108243	/m/0k2n1g	
108244	/m/0h60j85	
108245	/m/0gcbdsh	
108246	/m/0h4yw4y	
108247	/m/09rynhb	
108248	/m/0bpjj_y	
108249	/m/0jvpw00	
108250	/m/09rynlb	
108251	/m/0gbx7q0	
108252	/m/0chpsvc	
108253	/m/03cyz0	
108254	/m/0bysjjc	
108255	/m/0gdkb0p	
108256	/m/0gc1kj5	
108257	/m/0j6y3zj	
108258	/m/0gcf6h2	
108259	/m/0gdlfss	
108260	/m/05l99lg	
108261	/m/0c03_n7	
108262	/m/0k1n5l	
108263	/m/0lg_zbv	
108264	/m/0h44xr	
108265	/m/0bv9vvl	
108266	/m/0gdl0cc	
108267	/m/0h5qzd2	
108268	/m/0n27ldk	
108269	/m/0gcd9xj	
108270	/m/0mv1nfh	
108271	/m/0gc481n	
108272	/m/03ykwz	
108273	/m/0h_r6bt	
108274	/m/0bv9zmt	
108275	/m/0bv9zlz	
108276	/m/0gdky8f	
108277	/m/0byph08	
108278	/m/0cjbwf0	
108279	/m/0bv9vvt	
108280	/m/0chpswb	
108281	/m/0cc5ktq	
108282	/m/0gc3p81	
108283	/m/0gcblw9	
108284	/m/0lh03gs	
108285	/m/0bqxy2r	
108286	/m/0cc2g_g	
108287	/m/0b_slr0	
108288	/m/0bqxy34	
108289	/m/0k1n5_	
108290	/m/0gbycsx	
108291	/m/0jvpv_p	
108292	/m/0gcx_xr	
108293	/m/02w8r0q	
108294	/m/0lccvn7	
108295	/m/0h4yscn	
108296	/m/0h7r8pd	
108297	/m/0bv9zn0	
108298	/m/0chpsvv	
108299	/m/0h4ysmd	
108300	/m/025_4yn	
108301	/m/063kg55	
108302	/m/083s6h	
108303	/m/0k1n6c	
108304	/m/0jy2cw	
108305	/m/09rynks	
108306	/m/0cr584	
108307	/m/0278t41	
108308	/m/03_14b	
108309	/m/0ck6dmw	
108310	/m/0ksw7v	
108311	/m/0c03_nm	
108312	/m/0d4_x9	
108313	/m/02fc2	
108314	/m/09gwd7	
108315	/m/0g9n0cf	
108316	/m/0gcfx16	
108317	/m/09rynk6	
108318	/m/09vrhyq	
108319	/m/0gg8zn1	
108320	/m/0b_jbl5	
108321	/m/0b_slrw	
108322	/m/027c7_r	
108323	/m/09rynlx	
108324	/m/05v7ds1	
108325	/m/0lh014v	
108326	/m/0c03_pz	
108327	/m/0gc2nvq	
108328	/m/0cjwk6h	
108329	/m/0h5qzcx	
108330	/m/0gbzv96	
108331	/m/0k813l	
108332	/m/0ggldhg	
108333	/m/0j6y40j	
108334	/m/0gdmmv5	
108335	/m/0gc2wq7	
108336	/m/0byph0_	
108337	/m/0gw83t_	
108338	/m/0gc2d7s	
108339	/m/0gl6vg9	
108340	/m/0cjbwfc	
108341	/m/0bnp4ht	
108342	/m/09rynmg	
108343	/m/0dxf_rz	
108344	/m/0j6y404	
108345	/m/0gc0hh7	
108346	/m/0h4ynjq	
108347	/m/0b_slrn	
108348	/m/0ck208	
108349	/m/0gc7r93	
108350	/m/0n6331z	
108351	/m/0cjwk63	
108352	/m/0gbyl0z	
108353	/m/0cjwk5r	
108354	/m/075r9v8	
108355	/m/09vrhyj	
108356	/m/0gb_638	
108357	/m/09vrhyx	
108358	/m/0ksw8_	
108359	/m/0h4yj54	
108360	/m/0cjwk5d	
108361	/m/0bypg_g	
108362	/m/07cktb	
108363	/m/0283_yg	
108364	/m/01xrdy1	
108365	/m/0bpjk0n	
108366	/m/0gdmgq9	
108367	/m/0bv9zn7	
108368	/m/08yt4g	
108369	/m/0j6y3_s	
108370	/m/0j8w4x5	
108371	/m/0j8w4xc	
108372	/m/0gc02wb	
108373	/m/0463sr1	
108374	/m/09vrhzc	
108375	/m/0gcgdhk	
108376	/m/04cx4wl	
108377	/m/02fcx	
108378	/m/0gcbz0k	
108379	/m/0lh013x	
108380	/m/04jjmx7	
108381	/m/0b_jbmx	
108382	/m/05mwfb9	
108383	/m/0gckh_7	
108384	/m/0jvpw11	
108385	/m/0ggldht	
108386	/m/0jvpw0q	
108387	/m/0bqxy2k	
108388	/m/0gc6xzn	
108389	/m/0j6y3_4	
108390	/m/01m63gj	
108391	/m/0j6xchl	
108392	/m/0j8w4w_	
108393	/m/0h4yk52	
108394	/m/0gdmd7c	
108395	/m/0byph17	
108396	/m/0byph0s	
108397	/m/0lh01w9	
108398	/m/0j8w4xr	
108399	/m/07ynd4x	
108400	/m/0ktdw_	Tony Award for Best Actress in a Musical
108401	/m/0ftnrg	Tony Award for Best Featured Actress in a Play
108402	/m/0k4wb3	Academy Award for Best Writing, Adapted Screenplay
108403	/m/0gc7j_d	Tony Award for Best Featured Actor in a Musical,Drama Desk Award for Outstanding Featured Actor in a Musical
108404	/m/04tkxnf	
108405	/m/0hlt3dt	
108406	/m/0bntp85	
108407	/m/0bnp5cd	
108408	/m/04tkxnm	
108409	/m/04tkxq3	
108410	/m/0h5v2xz	
108411	/m/07qckf	
108412	/m/0krwc30	
108413	/m/0gc935j	
108414	/m/0cm9q15	
108415	/m/045ctzp	
108416	/m/0gc1qs9	
108417	/m/0gxfjvj	
108418	/m/0gbyhhv	
108419	/m/0gfsvyn	
108420	/m/0g9k7tk	
108421	/m/03kd2x	
108422	/m/0gc246c	
108423	/m/04tkxqd	
108424	/m/0gcgpsv	
108425	/m/0bnr3_v	
108426	/m/0jxxn5z	
108427	/m/0gbxkr7	
108428	/m/0gcgn0g	
108429	/m/0gb_b6t	
108430	/m/0gc3d3_	
108431	/m/0gcng_4	
108432	/m/0gcxxd7	
108433	/m/0dgbf8v	
108434	/m/0n5gk1c	
108435	/m/0krw5k0	
108436	/m/0dgbf9s	
108437	/m/0g9q295	
108438	/m/02nwy9m	
108439	/m/0h696pk	
108440	/m/0gc1dl1	
108441	/m/0k6n2j	
108442	/m/0n5gjk1	
108443	/m/0k6n3p	
108444	/m/0gc90sc	
108445	/m/0h6shc	
108446	/m/0gc11h_	
108447	/m/0b72lw5	
108448	/m/0gc25v1	
108449	/m/0gcy8d8	
108450	/m/0k1rk5	
108451	/m/0gcy5r6	
108452	/m/04tn40x	
108453	/m/0gcyvz1	
108454	/m/0585f6	
108455	/m/0gby9pc	
108456	/m/0gc21hx	
108457	/m/0bnr428	
108458	/m/02qk1m2	
108459	/m/068_1q	
108460	/m/0gc2ph5	
108461	/m/0gc859b	
108462	/m/0gc4r2b	
108463	/m/0krw67q	
108464	/m/0gy1rgg	
108465	/m/0gc940p	
108466	/m/04tkxr4	
108467	/m/0gdlncf	
108468	/m/0k2h9q	
108469	/m/0gc731c	
108470	/m/0gcyx5h	
108471	/m/047chgc	
108472	/m/0gcznmx	
108473	/m/04zz9w4	
108474	/m/0g9q2b5	
108475	/m/04zzx3_	
108476	/m/0g41k77	
108477	/m/02vpbqd	
108478	/m/0h1fkns	
108479	/m/0gb_5px	
108480	/m/045ctwx	
108481	/m/04sfbyv	
108482	/m/0gbzspf	
108483	/m/0bh9g9j	
108484	/m/0gfplgc	
108485	/m/0jywq7w	
108486	/m/0gc7h3f	
108487	/m/0krw15y	
108488	/m/0krwgd6	
108489	/m/0hhdt2_	
108490	/m/0kg339p	
108491	/m/0fqnp9j	
108492	/m/02w8zcj	
108493	/m/0gc5_bw	
108494	/m/0k6n38	
108495	/m/0gbylz3	
108496	/m/0gczmf4	
108497	/m/0gby7th	
108498	/m/0gfsvz6	
108499	/m/0gdl480	
108500	/m/07q0x5	
108501	/m/0gc21xt	
108502	/m/0gbwm6y	
108503	/m/0k6n32	
108504	/m/0krpwsb	
108505	/m/0bdtc8v	
108506	/m/04tkxqz	
108507	/m/0gxvd47	
108508	/m/0gb_0v2	
108509	/m/0gc4tjn	
108510	/m/058t2d	
108511	/m/027rm91	
108512	/m/0bv9x63	
108513	/m/0gbzzqm	
108514	/m/0krwbcj	
108515	/m/0g9k7vd	
108516	/m/0gc24ry	
108517	/m/0h_fh_l	
108518	/m/0h9qxb7	
108519	/m/0gc1228	
108520	/m/0gy70k_	
108521	/m/052kpb5	
108522	/m/0gbys4z	
108523	/m/0gbxhzs	
108524	/m/0ft1mx5	
108525	/m/07ynd9_	
108526	/m/0gfsvy4	
108527	/m/0gc838j	
108528	/m/05zjqct	
108529	/m/0gdlhz2	
108530	/m/0gcz0yw	
108531	/m/0gc0q8h	
108532	/m/0g9q29p	
108533	/m/0dhmk7	
108534	/m/0g8v3n	
108535	/m/0fppb7h	
108536	/m/02z2zn_	
108537	/m/0h5v2zn	
108538	/m/045ctw9	
108539	/m/03j0dsy	
108540	/m/0gcxcbr	
108541	/m/0h9qxcz	
108542	/m/0gz1j61	
108543	/m/0h5v2x5	
108544	/m/0n9_8ls	
108545	/m/0gb_g7g	
108546	/m/0f132gs	
108547	/m/04tkxn_	
108548	/m/05v9_72	
108549	/m/0gcm301	
108550	/m/0k6n3g	
108551	/m/0g9_tvk	
108552	/m/0gc0nq5	
108553	/m/0gw54yb	
108554	/m/06yl3y	
108555	/m/0gcg04y	
108556	/m/0bf1l43	
108557	/m/0gbx9sj	
108558	/m/0lq6d7s	
108559	/m/090dhf	
108560	/m/04tkxp8	
108561	/m/0n3h44n	
108562	/m/04tkxpr	
108563	/m/0g9q2bj	
108564	/m/07yg8gs	
108565	/m/0h_fh__	
108566	/m/026qs5g	
108567	/m/0gcfqxh	
108568	/m/0jywqwr	
108569	/m/0gc5nwx	
108570	/m/0gc63yp	
108571	/m/0k6n2q	
108572	/m/0k6n2x	
108573	/m/0gcbc6y	
108574	/m/0n3h448	
108575	/m/04jm9r6	
108576	/m/03p5vk	
108577	/m/03c_ktp	
108578	/m/0gcxdq9	
108579	/m/0gtbf8q	
108580	/m/0gc3cpr	
108581	/m/0gbz0qr	
108582	/m/0fnhxq	
108583	/m/09gr1vm	
108584	/m/0gc44zq	
108585	/m/028bzdq	
108586	/m/0jxxlw8	
108587	/m/0gcdf1g	
108588	/m/0krwflg	
108589	/m/0gc86nr	
108590	/m/052kpbv	
108591	/m/04n19js	
108592	/m/0dgbf7y	
108593	/m/0g54zmc	
108594	/m/0gc4qf4	
108595	/m/0gc7hv_	
108596	/m/0bv9x5x	
108597	/m/0gbwntd	
108598	/m/07p4_85	
108599	/m/05y92jt	
108600	/m/08rq5j	Academy Award for Best Animated Feature
108601	/m/0k9nrw8	
108602	/m/0gc85hg	
108603	/m/09g8t38	
108604	/m/0k6yhgp	
108605	/m/0l74byj	
108606	/m/026q2wx	
108607	/m/0g14194	
108608	/m/04mnpdy	
108609	/m/05wd7zp	
108610	/m/02rfwqs	
108611	/m/04mtvm9	
108612	/m/02qllyp	
108613	/m/0bnnrln	
108614	/m/0gc664n	
108615	/m/0gj3_b1	
108616	/m/04r36w	
108617	/m/0bb29rk	
108618	/m/0dlfv1y	
108619	/m/05v3qpq	
108620	/m/0bhgmwf	
108621	/m/0gc56tw	
108622	/m/0l741xz	
108623	/m/0j7rqfm	
108624	/m/0j7rq95	
108625	/m/02z4t02	
108626	/m/0gbxlmj	
108627	/m/0k9nryg	
108628	/m/0k9nrwh	
108629	/m/0gc1q0j	
108630	/m/0k9nryk	
108631	/m/0gc6bjs	
108632	/m/0dvbjm	
108633	/m/0gbzjkm	
108634	/m/0cpbw7z	
108635	/m/0h2fk4	
108636	/m/0bnnrmk	
108637	/m/0dltr5q	
108638	/m/0k9nrwc	
108639	/m/0gc0b3z	
108640	/m/0c1gpc8	
108641	/m/0bb29rc	
108642	/m/0gc9810	
108643	/m/05v3qqx	
108644	/m/0dlfv20	
108645	/m/0k9nryp	
108646	/m/0dlfv29	
108647	/m/0gj42tp	
108648	/m/0dltr2r	
108649	/m/0dlfv2d	
108650	/m/0gc100b	
108651	/m/03cnq6d	
108652	/m/0bbcwj1	
108653	/m/0k9nrw4	
108654	/m/0gc5k2c	
108655	/m/02ppzj4	
108656	/m/0gbxz_9	
108657	/m/07ygd_l	
108658	/m/0gcb6mj	
108659	/m/028f4z	
108660	/m/0bb29ry	
108661	/m/0gbwpxb	
108662	/m/0dltqz8	
108663	/m/0gc6vy9	
108664	/m/0c1gp9k	
108665	/m/0gc5k37	
108666	/m/0gc0mkf	
108667	/m/0gb_jm6	
108668	/m/0lg2z1d	
108669	/m/0k9nry_	
108670	/m/0gdk2l0	
108671	/m/05xhg4j	
108672	/m/0gc20nq	
108673	/m/0gb_z_t	
108674	/m/0j7rqbk	
108675	/m/0bb29s3	
108676	/m/0bbcwg4	
108677	/m/063_7vp	
108678	/m/0gccyt8	
108679	/m/0gc6jhn	
108680	/m/0c6gncp	
108681	/m/04ml0bp	
108682	/m/0dltr3f	
108683	/m/0bbcwhv	
108684	/m/0gcy_3r	
108685	/m/0gczmx9	
108686	/m/0gcyktw	
108687	/m/0bnnrm_	
108688	/m/0dltr2d	
108689	/m/0gc997w	
108690	/m/0gyy6jn	
108691	/m/0gl1jv	
108692	/m/0bb29r5	
108693	/m/06g6nwy	
108694	/m/0bbytwn	
108695	/m/0dltqyl	
108696	/m/0k9nrz2	
108697	/m/0gmfc4p	
108698	/m/0bb29pl	
108699	/m/0bnnrlw	
108700	/m/0bb29qm	
108701	/m/0bbcwh7	
108702	/m/030884	
108703	/m/0k9nryx	
108704	/m/07th0dz	
108705	/m/05v4nr1	
108706	/m/0gc10sq	
108707	/m/0gbz2_1	
108708	/m/0bbcwgc	
108709	/m/0283grn	
108710	/m/0gbx945	
108711	/m/0dvc2p	
108712	/m/0gb_xrx	
108713	/m/0dltr44	
108714	/m/0j7rqgd	
108715	/m/0lt9vcb	
108716	/m/06n065n	
108717	/m/0gc0ttn	
108718	/m/0gbxjhl	
108719	/m/05v3qqk	
108720	/m/0n9_8pj	
108721	/m/0hznl5f	
108722	/m/06n0666	
108723	/m/0gc6ww7	
108724	/m/0g14198	
108725	/m/0gcy2bq	
108726	/m/0bbcwh0	
108727	/m/0dltqyy	
108728	/m/0gbw_8l	
108729	/m/0gbyrb0	
108730	/m/0ghhd3b	
108731	/m/0ckpl_	
108732	/m/0k9nry4	
108733	/m/0c1gpcv	
108734	/m/0gbxgdw	
108735	/m/0gc0hht	
108736	/m/0gcclxd	
108737	/m/0gb_61k	
108738	/m/075j3vm	
108739	/m/0cv727y	
108740	/m/03j069_	
108741	/m/0b_8yc1	
108742	/m/0gbzg61	
108743	/m/05v3qq6	
108744	/m/0gbxryv	
108745	/m/0k24gs	
108746	/m/0dltr32	
108747	/m/0gb_z9w	
108748	/m/0k9nrx7	
108749	/m/0g9h8qb	
108750	/m/0gm14ys	
108751	/m/0dltr12	
108752	/m/09v1dr	
108753	/m/014kxv	
108754	/m/0k9nrw1	
108755	/m/03m54d9	
108756	/m/0j7rqb5	
108757	/m/0lt9z5p	
108758	/m/051yv36	
108759	/m/0dlfv23	
108760	/m/0k9nrwl	
108761	/m/0m_0x	
108762	/m/0djvqs	
108763	/m/0lt93sq	
108764	/m/0dlfv26	
108765	/m/0k9n_z2	
108766	/m/0k9nrxl	
108767	/m/0gbwtv4	
108768	/m/0gc0f83	
108769	/m/0j7rn9r	
108770	/m/0bb29q4	
108771	/m/0gbx0m_	
108772	/m/0l74bz2	
108773	/m/0gcxqlv	
108774	/m/0bbcwgt	
108775	/m/07v3pbz	
108776	/m/0bnnrms	
108777	/m/0gbwtjc	
108778	/m/0gccny8	
108779	/m/0dltr4w	
108780	/m/0gcy1wm	
108781	/m/0dltqzs	
108782	/m/0k9nrwy	
108783	/m/06n0652	
108784	/m/0dltr5c	
108785	/m/0lf538k	
108786	/m/0gc18yn	
108787	/m/0bbcwhm	
108788	/m/0gcxd56	
108789	/m/0gdkfcp	
108790	/m/0bb29rr	
108791	/m/0gbyc4d	
108792	/m/0bnnmpq	
108793	/m/02zk1v	
108794	/m/0ltb2lx	
108795	/m/0dlfv1r	
108796	/m/0bxl56j	
108797	/m/0gbxx_m	
108798	/m/06638p	
108799	/m/0gbz942	
108800	/m/0jwt1s	
108801	/m/0jlyvc8	
108802	/m/0gcvqnf	
108803	/m/01w3zm1	
108804	/m/05h45tt	
108805	/m/0gc1712	
108806	/m/02ry49y	
108807	/m/0jwt2c	
108808	/m/0kgfpj8	
108809	/m/01wmsd2	
108810	/m/0k84b9	
108811	/m/0gc10p6	
108812	/m/0c4yr53	
108813	/m/0c1mg_w	
108814	/m/0jm1m9b	
108815	/m/0cv2qkm	
108816	/m/0m23xfh	
108817	/m/0cf32sm	
108818	/m/0bwh32m	
108819	/m/0m_3jwf	
108820	/m/0gc1cmz	
108821	/m/0cf32vx	
108822	/m/03t5fk	
108823	/m/0dkbd5n	
108824	/m/0jwt16	
108825	/m/0gcglk3	
108826	/m/0g9hh8s	
108827	/m/087_vr	
108828	/m/026h8r4	
108829	/m/0jzxzv	
108830	/m/0b_kfd2	
108831	/m/0g41jtt	
108832	/m/0gcy7p8	
108833	/m/0jwt3r	
108834	/m/0kh6s_w	
108835	/m/0cv2qk_	
108836	/m/0gcvqn7	
108837	/m/0jxznfz	
108838	/m/0gbz47_	
108839	/m/0gc13nx	
108840	/m/0ch6s8q	
108841	/m/0gc11sp	
108842	/m/0bh3k2t	
108843	/m/0gcgc5g	
108844	/m/0gcdy_g	
108845	/m/0m_2_0b	
108846	/m/0gbxv9n	
108847	/m/0kh6s_4	
108848	/m/0n4l5gf	
108849	/m/0h0y9d	
108850	/m/0kf119q	
108851	/m/0jwt3k	
108852	/m/04f6bkt	
108853	/m/0b_nsq	
108854	/m/0jm0jpc	
108855	/m/0gc3g90	
108856	/m/0jwt3c	
108857	/m/0gbyhk4	
108858	/m/0gcxh3w	
108859	/m/0kf1lv_	
108860	/m/0n1t6vn	
108861	/m/0jwt2k	
108862	/m/0m23x9s	
108863	/m/02qndf0	
108864	/m/0gch00r	
108865	/m/0gd3392	
108866	/m/05bmrtf	
108867	/m/0jwt3y	
108868	/m/0m_1zc5	
108869	/m/0gcvqn_	
108870	/m/0gbx2nf	
108871	/m/0jwt49	
108872	/m/0gdlvlr	
108873	/m/0gxbqvy	
108874	/m/0jwt2t	
108875	/m/0mzkxx6	
108876	/m/0fv_jfm	
108877	/m/0c4yr5p	
108878	/m/0m_1x2x	
108879	/m/0jwt43	
108880	/m/0gdkwnh	
108881	/m/0gxbqx7	
108882	/m/0k31sg	
108883	/m/0ch6s84	
108884	/m/0cv2qlr	
108885	/m/06b6qh	
108886	/m/0gbx8xf	
108887	/m/0h674r	
108888	/m/0n1t6t9	
108889	/m/0dm1wx0	
108890	/m/0c1mg_9	
108891	/m/0jm2zj8	
108892	/m/0gck409	
108893	/m/0mzk7wc	
108894	/m/0jwt35	
108895	/m/0jwt1l	
108896	/m/0gc6yrm	
108897	/m/0g99q39	
108898	/m/0gby8s3	
108899	/m/0m_1s2_	
108900	/m/0n4l5dd	
108901	/m/0j3h5w3	
108902	/m/07ycx5x	
108903	/m/04vg2x	
108904	/m/0cv2qk3	
108905	/m/0n4l5f0	
108906	/m/0jxzngk	
108907	/m/09v29xs	
108908	/m/0jm16km	
108909	/m/0cv2qlk	
108910	/m/0267vcm	
108911	/m/0kf25fg	
108912	/m/0gc_s4m	
108913	/m/0mzkn9_	
108914	/m/0n4l5h2	
108915	/m/043qpb2	
108916	/m/0k31r4	
108917	/m/0c1mgyp	
108918	/m/0m23xdc	
108919	/m/0gcvqm0	
108920	/m/0gbyplf	
108921	/m/0gc_s3y	
108922	/m/060lw3	
108923	/m/0gbzj0b	
108924	/m/0kf1xyg	
108925	/m/0bxlb7m	
108926	/m/0gc6mcz	
108927	/m/0bxg_65	
108928	/m/0574d8c	
108929	/m/07nmgf8	
108930	/m/0kh6s_h	
108931	/m/07w4rw	
108932	/m/0kgffyy	
108933	/m/0bh3jzm	
108934	/m/09gkg9q	
108935	/m/0bmbtp4	
108936	/m/0h3b4nb	
108937	/m/0cf32r_	
108938	/m/01m_kv	
108939	/m/0gc0k41	
108940	/m/0cv2qkf	
108941	/m/0gc0yhm	
108942	/m/0mzgb2n	
108943	/m/0m23xc8	
108944	/m/0g9yd8c	
108945	/m/0cv2ql5	
108946	/m/0c1mlcw	
108947	/m/02rxcfl	
108948	/m/05f77zw	
108949	/m/029njt	
108950	/m/0cv2qkt	
108951	/m/0gc2__j	
108952	/m/0gcvqnt	
108953	/m/0fsdfz	
108954	/m/0mzk49h	
108955	/m/0h3b4q2	
108956	/m/0gcdt1j	
108957	/m/0gcdd91	
108958	/m/0mzgpcf	
108959	/m/0gczcbb	
108960	/m/0jm50kd	
108961	/m/0j3h5xj	
108962	/m/0n4l5hp	
108963	/m/0ch6s98	
108964	/m/0jyh2d4	
108965	/m/0kgfk5p	
108966	/m/0jwt2_	
108967	/m/0m_32cv	
108968	/m/0f_fpc	
108969	/m/0j3h5vk	
108970	/m/0m_3lhy	
108971	/m/0bnppn	
108972	/m/0jl_gtr	
108973	/m/0k31rx	
108974	/m/0k31s2	
108975	/m/0g41jtl	
108976	/m/0gc1m48	
108977	/m/0gc05_n	
108978	/m/0n4l5ct	
108979	/m/0gc3mjg	
108980	/m/019xsq	
108981	/m/0jm1zsz	
108982	/m/0jwt1d	
108983	/m/0g9hh88	
108984	/m/0gc_s48	
108985	/m/0btg_w	
108986	/m/0ch6s7l	
108987	/m/0gc4698	
108988	/m/0j5ddmp	
108989	/m/03_51b	
108990	/m/0m_2yn7	
108991	/m/0gc5ly6	
108992	/m/02rx53m	
108993	/m/0n1t6rs	
108994	/m/0h3b4lq	
108995	/m/0kh6t06	
108996	/m/0gcjq58	
108997	/m/0gc13f7	
108998	/m/0gcd977	
108999	/m/0dxdpp	
109000	/m/016jf0	César Award for Best Director,César Award for Best Director,César Award for Best Director,César Award for Best Film,César Award for Best Film,César Award for Best Film,César Award for Best Film,César Award for Best Writing
109001	/m/028b8rw	Academy Award for Best Director
109002	/m/06_vg2q	Goya Award for Best Film,Goya Award for Best Director,Goya Award for Best Director,Goya Award for Best Adapted Screenplay,Goya Award for Best Adapted Screenplay,Goya Award for Best Original Screenplay,Gaudí Award for Best Original Screenplay,Gaudí Award for Best Director
109003	/m/0gc2d7b	
109004	/m/0cq9c66	
109005	/m/0mzg140	
109006	/m/0gcknqx	
109007	/m/0cc1lj	
109008	/m/0j3hbwv	
109009	/m/0gb5x_b	
109010	/m/0k6zvs7	
109011	/m/03qk658	
109012	/m/0j7z0g5	
109013	/m/0bxzlwm	
109014	/m/0n7wtgx	
109015	/m/0jvg_8c	
109016	/m/0kdzz0j	
109017	/m/0h269fh	
109018	/m/0h_057w	
109019	/m/0kvxhkf	
109020	/m/0lwhlyv	
109021	/m/0k6zvpy	
109022	/m/0gc_vfb	
109023	/m/0k6zvrv	
109024	/m/0h269hc	
109025	/m/0jb50cz	
109026	/m/0k6zvpk	
109027	/m/0jvsw92	
109028	/m/04vwzwv	
109029	/m/0bypcqg	
109030	/m/0gb0gcb	
109031	/m/0bypcq6	
109032	/m/0h269h8	
109033	/m/0h269jd	
109034	/m/0gj3qfh	
109035	/m/0jvgkw9	
109036	/m/02vlr0g	
109037	/m/0gc_vf3	
109038	/m/0hb592k	
109039	/m/0gbxky4	
109040	/m/0gcyj33	
109041	/m/0gc1nz4	
109042	/m/0jvh2w8	
109043	/m/0lny9f8	
109044	/m/07xfj_h	
109045	/m/0jwxlr	
109046	/m/0bwb6np	
109047	/m/0gbyszk	
109048	/m/05zmx7h	
109049	/m/0jb50f2	
109050	/m/0gyy0kw	
109051	/m/0cq9c50	
109052	/m/0bypcpt	
109053	/m/0k1z5g	
109054	/m/0jsvs7	
109055	/m/0j7z0m2	
109056	/m/0bdszzv	
109057	/m/05q45l5	
109058	/m/0bmtpb	
