	freebase_ids	awards
73935	/m/03wdfk7	
73936	/m/04f1x2y	
73937	/m/02qgsf0	
73938	/m/0j7jfw7	
73939	/m/0g54t08	
73940	/m/07xtc4	
73941	/m/08r41k	
73942	/m/04z_svj	
73943	/m/02w_56w	
73944	/m/03chc1w	
73945	/m/03gb_8	
73946	/m/091rbh	
73947	/m/02r9lr4	
73948	/m/0bwljwb	
73949	/m/03d4v2	
73950	/m/0gh7bbb	
73951	/m/07k673p	
73952	/m/07dqp_	
73953	/m/04n01fz	
73954	/m/07rd9t	
73955	/m/0ft066t	
73956	/m/02qq0md	
73957	/m/051s4m	
73958	/m/0b6cvl	
73959	/m/08tz29	
73960	/m/0gvvfjl	
73961	/m/03c9yg3	
73962	/m/02q83fn	
73963	/m/043nfhr	
73964	/m/0gp_w8	
73965	/m/068_3t	
73966	/m/0bmbk1v	
73967	/m/0b6ncpg	
73968	/m/02pnpmk	
73969	/m/0c1wdh	
73970	/m/03d22hq	
73971	/m/05ms8nb	
73972	/m/09gmj45	
73973	/m/03c0ndv	
73974	/m/03cg7r0	
73975	/m/03r2cn	
73976	/m/0h66vwp	
73977	/m/0j3dxyn	
73978	/m/04jg64x	
73979	/m/0czbd25	
73980	/m/0gxq452	
73981	/m/080n7zx	
73982	/m/0gty8yz	
73983	/m/02ppcps	
73984	/m/04lh7_b	
73985	/m/0j9qb3x	
73986	/m/09glg5t	
73987	/m/02vtblr	
73988	/m/0129g2	
73989	/m/0bh7c3c	
73990	/m/0bc1gjn	
73991	/m/0j670r_	
73992	/m/03gvbfz	
73993	/m/0fnyxr	
73994	/m/0hz6k2b	
73995	/m/06zsdml	
73996	/m/042gb5	
73997	/m/0ch445q	
73998	/m/03gxlh_	
73999	/m/0fpc04	
74000	/m/05c03lc	Silver Bear Grand Jury Prize
74001	/m/02qgy9z	Filmfare Award for Best Actress,Filmfare Award for Best Film
74002	/m/063k6nh	National Board of Review Award for Best Supporting Actress
74003	/m/0c6fyr	Genesis Award
74004	/m/04k852	César Award for Best Foreign Film
74005	/m/06gjk9	National Board of Review: Top Ten Films
74006	/m/04jj2cl	Edda Award for Best Film
74007	/m/09n7qr	
74008	/m/04f516w	
74009	/m/09g9xpb	
74010	/m/0crv310	
74011	/m/0j46pbv	
74012	/m/027slfc	
74013	/m/014kzr	
74014	/m/043qcm9	
74015	/m/0gqp87	
74016	/m/09gdky3	
74017	/m/0h3rb1q	
74018	/m/0bbtj2	
74019	/m/0hr89v_	
74020	/m/02878q_	
74021	/m/0gg8mf9	
74022	/m/05vkft	
74023	/m/03csp_z	
74024	/m/0gmlsm3	
74025	/m/044753	
74026	/m/07k4dfq	
74027	/m/0d68bf	
74028	/m/0cnz_kg	
74029	/m/054_fh	
74030	/m/02rf_y9	
74031	/m/080lfrt	
74032	/m/06w6sx5	
74033	/m/04ldh4p	
74034	/m/0cmd6xx	
74035	/m/07k6t1g	
74036	/m/09gdhh7	
74037	/m/0ddf2bm	
74038	/m/0j25mp1	
74039	/m/0h3rqv5	
74040	/m/02x5hcf	
74041	/m/03d5m34	
74042	/m/04j09gc	
74043	/m/06zmp0w	
74044	/m/02p_z5h	
74045	/m/05q7436	
74046	/m/07k6t13	
74047	/m/0cz7x8t	
74048	/m/0h3mr6w	
74049	/m/0cjmr_	
74050	/m/0bry5gk	
74051	/m/0c2x61	
74052	/m/078j5m	
74053	/m/027_q4_	
74054	/m/04jcqc1	
74055	/m/0dgp1c	
74056	/m/0h1djb6	
74057	/m/0h7kxs9	
74058	/m/0dc_ms	
74059	/m/02vsd74	
74060	/m/0b6jfrc	
74061	/m/0fq2p_z	
74062	/m/0j65nnt	
74063	/m/07dvy7	
74064	/m/05mtm4r	
74065	/m/02rpdtq	
74066	/m/04jn6_n	
74067	/m/01kg44	
74068	/m/0dln023	
74069	/m/04y9jrl	
74070	/m/05h4d_0	
74071	/m/02771rz	
74072	/m/05v6jy	
74073	/m/054tgn0	
74074	/m/027p9g6	
74075	/m/03ntkd3	
74076	/m/047my_w	
74077	/m/0c1ccxw	
74078	/m/05pc3sy	
74079	/m/04zxj83	
74080	/m/0g5r50t	
74081	/m/0522knp	
74082	/m/02dbc9	
74083	/m/0gmbjyn	
74084	/m/064kvv4	
74085	/m/0h2t4x8	
74086	/m/06zp73	
74087	/m/0dtkdh	
74088	/m/04yhj19	
74089	/m/0h63k00	
74090	/m/0f8qsq	
74091	/m/02qsbkj	
74092	/m/09v7_q5	
74093	/m/04csqc_	
74094	/m/07t280	
74095	/m/0bvg0p	
74096	/m/040btp	
74097	/m/08h375	
74098	/m/0gh69v9	
74099	/m/07k4g_5	
74100	/m/0cq8nx	Academy Award for Best Picture,Academy Award for Best Director,Academy Award for Best Actress,Academy Award for Best Supporting Actress,Academy Award for Best Writing, Adapted Screenplay,Academy Award for Best Cinematography, Black-and-White,National Board of Review: Top Ten Films
74101	/m/06qf8d	Sundance Special Jury Prize Documentary
74102	/m/02r335c	National Film Award for Best Special Effects,Filmfare Award for Best Editing,Filmfare Critics Award for Best Movie,Filmfare Award for Best Screenplay
74103	/m/08077zf	
74104	/m/05h5fq7	
74105	/m/04gr7_t	
74106	/m/09b4h7	
74107	/m/0c8sgm	
74108	/m/03cbh3v	
74109	/m/0b6ngss	
74110	/m/02tpbr	
74111	/m/02rn33k	
74112	/m/04zz941	
74113	/m/023cjg	
74114	/m/027sn84	
74115	/m/051yl5d	
74116	/m/0gtvb1q	
74117	/m/026jm1t	
74118	/m/03wc1lj	
74119	/m/04n0bl7	
74120	/m/02vm78r	
74121	/m/02q8sdg	
74122	/m/0gytspr	
74123	/m/04n1r9n	
74124	/m/0by1tt9	
74125	/m/03cjg6d	
74126	/m/04qb1jr	
74127	/m/028583q	
74128	/m/03m4_j6	
74129	/m/0dgps0v	
74130	/m/08y1r8	
74131	/m/0by7y9v	
74132	/m/05chs2	
74133	/m/08vqcn	
74134	/m/05zlvn4	
74135	/m/09v5wf6	
74136	/m/04mx5bc	
74137	/m/0j3dz8v	
74138	/m/07bxx1	
74139	/m/0bh9wqx	
74140	/m/04zzmly	
74141	/m/0h7lg4p	
74142	/m/09gkk63	
74143	/m/0gh5y0s	
74144	/m/04f4x00	
74145	/m/03hblp	
74146	/m/0cmd1z4	
74147	/m/06w38kt	
74148	/m/063k920	
74149	/m/0c1qws	
74150	/m/063k92_	
74151	/m/02qrqny	
74152	/m/02qb39d	
74153	/m/06zjryv	
74154	/m/0j64crt	
74155	/m/0c4x3v	
74156	/m/06b06j	
74157	/m/0hgpk02	
74158	/m/04lh080	
74159	/m/0dtxyz	
74160	/m/0kvg43	
74161	/m/0j66khp	
74162	/m/09k661m	
74163	/m/05b44_g	
74164	/m/04n28px	
74165	/m/0ddc4sk	
74166	/m/05gqsy	
74167	/m/09ghn60	
74168	/m/06_y2cl	
74169	/m/06jnqx	
74170	/m/0cm9z_g	
74171	/m/0275hdl	
74172	/m/064m_76	
74173	/m/03cntbz	
74174	/m/0c_txt	
74175	/m/0j9k317	
74176	/m/0c770l	
74177	/m/0gm11qf	
74178	/m/016tjj	
74179	/m/06_dkb	
74180	/m/0h98c5f	
74181	/m/03wc1lw	
74182	/m/0glr_gh	
74183	/m/0270jd8	
74184	/m/026tjjl	
74185	/m/05b1w3r	
74186	/m/06_yc86	
74187	/m/09y53c	
74188	/m/02x3wcm	
74189	/m/027m5cb	
74190	/m/0h7nhpq	
74191	/m/081s32	
74192	/m/0jt55gt	
74193	/m/081zq1	
74194	/m/04gnsrj	
74195	/m/0cmd2f0	
74196	/m/05nsx8	
74197	/m/02ps4hc	
74198	/m/05b_4s_	
74199	/m/04gjm23	
74200	/m/07d4ns	Golden Bear
74201	/m/03h2w63	Silver Bear Grand Jury Prize
74202	/m/02ppt8r	Louis Delluc Prize
74203	/m/0bn6jw	Annecy Cristal for a Feature Film
74204	/m/04f19vn	Huabiao Award for Best Film,Golden Rooster Award for Best Picture,Hundred Flowers Award for Best Picture
74205	/m/02zvyp	Academy Honorary Award,National Board of Review Award for Best Film,National Board of Review: Top Ten Films
74206	/m/03wb7yx	National Board of Review: Top Ten Films
74207	/m/02q0gtd	
74208	/m/03gqsc4	
74209	/m/0cb8w3	
74210	/m/02pphyl	
74211	/m/0cc8d9c	
74212	/m/0gtt3r7	
74213	/m/0b6nvc9	
74214	/m/09v5wfx	
74215	/m/02qzzr_	
74216	/m/0g9_926	
74217	/m/04gqt3r	
74218	/m/01f39b	
74219	/m/0fphp6c	
74220	/m/0gh645g	
74221	/m/0c6mh1k	
74222	/m/03d984q	
74223	/m/0gh7z0d	
74224	/m/026dwss	
74225	/m/0cm88hq	
74226	/m/0j29618	
74227	/m/0h1cp_y	
74228	/m/08064_5	
74229	/m/09k4h_1	
74230	/m/0289mdm	
74231	/m/0j62kb6	
74232	/m/0hnv5md	
74233	/m/0gfj23m	
74234	/m/027tffd	
74235	/m/09k4j0j	
74236	/m/0gjd6w9	
74237	/m/0d5wj7	
74238	/m/037j_8	
74239	/m/04gnvvx	
74240	/m/0jwy4fs	
74241	/m/03h4v8n	
74242	/m/0b6mlgg	
74243	/m/02qwvxn	
74244	/m/0ds1xxy	
74245	/m/06znb1x	
74246	/m/0g56dvp	
74247	/m/07n33g	
74248	/m/0gh71ld	
74249	/m/0crvkzq	
74250	/m/04j07pc	
74251	/m/06_yc8m	
74252	/m/04lfdfw	
74253	/m/0gvqswp	
74254	/m/0g4tknw	
74255	/m/03why54	
74256	/m/0kvb86	
74257	/m/03c8n2m	
74258	/m/0gh7z01	
74259	/m/027f4b4	
74260	/m/02vtf8p	
74261	/m/027phcd	
74262	/m/05b1t8m	
74263	/m/02rr26t	
74264	/m/06zmjtw	
74265	/m/0dll5js	
74266	/m/04csw8s	
74267	/m/0crxr1q	
74268	/m/04j34lf	
74269	/m/05cql0	
74270	/m/0c2jb6	
74271	/m/0805xwk	
74272	/m/0gg8fvy	
74273	/m/02vsfmh	
74274	/m/04g1xt7	
74275	/m/05syszp	
74276	/m/039fmt	
74277	/m/02qylww	
74278	/m/0jybn	
74279	/m/02qw7xr	
74280	/m/0ch5ftj	
74281	/m/02qcpwl	
74282	/m/02vqpzb	
74283	/m/0bwdmwz	
74284	/m/076sy_c	
74285	/m/0hhq30j	
74286	/m/0fb20t	
74287	/m/04lfrk5	
74288	/m/02pq38x	
74289	/m/05zpghd	
74290	/m/0fpq38v	
74291	/m/025gb_	
74292	/m/0ch21t6	
74293	/m/09ggn_k	
74294	/m/086jn7	
74295	/m/0hr7prg	
74296	/m/03m8tl	
74297	/m/04dzfn3	
74298	/m/0g5r3f2	
74299	/m/09gjhzk	
74300	/m/02ll45	Academy Award for Best Cinematography,Palme d'Or,National Board of Review: Top Ten Films
74301	/m/064mm1g	National Film Award for Best Special Effects,National Film Award for Best Choreography,Filmfare Award for Best Actor – Telugu,Filmfare Award for Best Cinematographer – South,Filmfare Award for Best Director – Telugu,Filmfare Award for Best Film – Telugu,Filmfare Award for Best Music Director – Telugu,Nandi Award for Best Art Director,Nandi Award for Best Choreographer,Nandi Award for Best Costume Designer,Nandi Award for Best Popular Feature Film,Nandi Award for Best Special Effects,Nandi Special Jury Award,Nandi Award for Best Editor,Nandi Award for Best Director,Nandi Award for Best Audiographer
74302	/m/0639bg	Academy Award for Best Makeup and Hairstyling,TV Krant Filmposter Award
74303	/m/08m3n8	National Film Award for Best Direction,National Film Award for Best Feature Film
74304	/m/0bfj1l	Best foreign work published in Spain
74305	/m/0dmj9z	
74306	/m/0gm1509	
74307	/m/0g5sbmw	
74308	/m/03nth8p	
74309	/m/026yljs	
74310	/m/0d4t4k	
74311	/m/0ddfnbh	
74312	/m/0fq8n3	
74313	/m/0crt16f	
74314	/m/03nr6cc	
74315	/m/051x9qy	
74316	/m/01bbd2	
74317	/m/0cp5c2	
74318	/m/08n4__	
74319	/m/0h1byqr	
74320	/m/05lbpp	
74321	/m/0g598dj	
74322	/m/02r49sk	
74323	/m/03cx_rm	
74324	/m/02qkbwn	
74325	/m/05bmqc	
74326	/m/03nwn20	
74327	/m/076xyj6	
74328	/m/02vq616	
74329	/m/0g557gm	
74330	/m/03cgd85	
74331	/m/04lfxq	
74332	/m/05zm47p	
74333	/m/0cr6ffk	
74334	/m/05b29fb	
74335	/m/0k3_2	
74336	/m/06zmjtj	
74337	/m/032xs6	
74338	/m/05b1slh	
74339	/m/0dnp3c	
74340	/m/0kv1tt	
74341	/m/07m82k	
74342	/m/027q67z	
74343	/m/027xz71	
74344	/m/0gfh8sb	
74345	/m/0dsf0wn	
74346	/m/0280x3r	
74347	/m/05f2v97	
74348	/m/06w4yym	
74349	/m/07khgmj	
74350	/m/05fgt1	
74351	/m/04ycr98	
74352	/m/0j9lgg7	
74353	/m/0gjd17q	
74354	/m/08k3yk	
74355	/m/080lgky	
74356	/m/0b6g5dr	
74357	/m/04_0q3v	
74358	/m/086m54	
74359	/m/0gp9fh	
74360	/m/0c49gx	
74361	/m/0d4htf	
74362	/m/02qdrjx	
74363	/m/03dbyz	
74364	/m/07s8tv2	
74365	/m/0czddrd	
74366	/m/0dsjdc	
74367	/m/02rh1xs	
74368	/m/0dljj43	
74369	/m/02q3t31	
74370	/m/0jt2y77	
74371	/m/04y5qpd	
74372	/m/0gh8bfq	
74373	/m/076yj3c	
74374	/m/09bnbz	
74375	/m/0fq1vv	
74376	/m/02qrmmn	
74377	/m/0404gml	
74378	/m/0jwxv52	
74379	/m/0551gb1	
74380	/m/09ryvd	
74381	/m/04qb6b2	
74382	/m/0bh9086	
74383	/m/0hgrll0	
74384	/m/0h945kt	
74385	/m/03qlpv6	
74386	/m/0gh5ylc	
74387	/m/03wg_h8	
74388	/m/04gh8x8	
74389	/m/03y6gk0	
74390	/m/0281f5w	
74391	/m/0dn01j	
74392	/m/0dgrh3g	
74393	/m/04j12hg	
74394	/m/05b5g3f	
74395	/m/02vyyj6	
74396	/m/064kn_3	
74397	/m/0c0m5vt	
74398	/m/065xy59	
74399	/m/0b769lt	
74400	/m/01fd9_	Academy Award for Best International Feature Film,New York Film Critics Circle Award for Best Foreign Language Film,Targa d'Oro
74401	/m/046z6n	Screen Award for Best Supporting Actor,Filmfare Award for Best Supporting Actress,IIFA Award for Best Supporting Actor,Bollywood Movie Award – Best Villain,Filmfare Award for Best Supporting Actor,Filmfare Award for Best Action,Filmfare Award for Best Art Direction,Filmfare Critics Award for Best Movie,Apsara Award for Best Actor in a Supporting Role,Bollywood Movie Award – Best Supporting Actor,Bollywood Movie Award – Best Supporting Actress,Stardust Award for Star of the Year – Male,Stardust Award for Best Supporting Actor,Filmfare Award for Best Screenplay
74402	/m/05zx9_	European Film Award for Best Cinematographer,Golden Globe Award for Best Original Score,David di Donatello for Best Director
74403	/m/042hfs	Sundance Audience Award: U.S. Dramatic,Grand prix du Festival de Deauville
74404	/m/04d5xc	National Board of Review: Top Ten Films
74405	/m/07d30r	
74406	/m/02vzk9l	
74407	/m/02qvs5p	
74408	/m/05zttkx	
74409	/m/04gqfzy	
74410	/m/0bm9kv9	
74411	/m/03c114l	
74412	/m/05c3t7h	
74413	/m/0c02fw_	
74414	/m/09rtd73	
74415	/m/0hzq6kd	
74416	/m/09gkc3f	
74417	/m/03wbbb0	
74418	/m/05myp7q	
74419	/m/0c41sxf	
74420	/m/080fq99	
74421	/m/03hl_32	
74422	/m/0ch284m	
74423	/m/03nnvzl	
74424	/m/08vrq_	
74425	/m/0bmd86p	
74426	/m/03h2qc2	
74427	/m/05b3r5z	
74428	/m/0g599fz	
74429	/m/05y5nf	
74430	/m/0hgky8t	
74431	/m/04g0gl0	
74432	/m/02813b6	
74433	/m/03gyplv	
74434	/m/09gf6nm	
74435	/m/06cs3l	
74436	/m/0416t76	
74437	/m/0gh80x6	
74438	/m/02pw6hm	
74439	/m/03nnvzy	
74440	/m/0c9jmt	
74441	/m/0bm8n5r	
74442	/m/0b757bq	
74443	/m/03wbbbc	
74444	/m/02w4sff	
74445	/m/0btyvg	
74446	/m/02799sx	
74447	/m/05f80fv	
74448	/m/0k2_0	
74449	/m/0fjwj3	
74450	/m/0j66qpv	
74451	/m/087v82	
74452	/m/053sv1	
74453	/m/03wcx7	
74454	/m/0frs5p	
74455	/m/0bwb8j3	
74456	/m/08tsf4	
74457	/m/02878jg	
74458	/m/09rxq0t	
74459	/m/0j_3c1g	
74460	/m/0c_0fl	
74461	/m/0by1hb8	
74462	/m/0bx_c6t	
74463	/m/0jkxm2h	
74464	/m/0g4n8d	
74465	/m/015qwx	
74466	/m/09v5gs2	
74467	/m/03c649y	
74468	/m/0460l2	
74469	/m/06ds6h	
74470	/m/0gjd44k	
74471	/m/05b0pdl	
74472	/m/04x3nn	
74473	/m/02z5f_	
74474	/m/0bmbsmr	
74475	/m/06_ydc1	
74476	/m/03cm__c	
74477	/m/09y390	
74478	/m/0gvvv0k	
74479	/m/0gfjfg6	
74480	/m/06_ydcg	
74481	/m/03ctxzz	
74482	/m/0286hvy	
74483	/m/05h28h3	
74484	/m/027q26b	
74485	/m/06qs05	
74486	/m/04zjmc	
74487	/m/0j_3wwt	
74488	/m/0dlnt6k	
74489	/m/05t0cbj	
74490	/m/05n9l9	
74491	/m/02qfp1f	
74492	/m/02r9cv1	
74493	/m/06_ydcv	
74494	/m/02qdrlz	
74495	/m/02rrcbw	
74496	/m/0bcbm7	
74497	/m/0b3y2_6	
74498	/m/04jhqlh	
74499	/m/0521db	
74500	/m/0cc556m	Silver Bear Grand Jury Prize
74501	/m/01_p7z	AACTA Award for Best Film,AACTA Award for Best Actress in a Supporting Role,AACTA Award for Best Actress in a Leading Role,AACTA Award for Best Sound
74502	/m/04ctchk	Huabiao Award for Outstanding Film,Golden Rooster Award for Best Picture
74503	/m/0c01g71	
74504	/m/03cfrm6	
74505	/m/0bhc69v	
74506	/m/091m723	
74507	/m/0992d9	
74508	/m/05w9gz	
74509	/m/05h2fc2	
74510	/m/091m72l	
74511	/m/09slmyx	
74512	/m/0dllctc	
74513	/m/0ctpnp	
74514	/m/05nyhb	
74515	/m/027_mm4	
74516	/m/0gqkv6	
74517	/m/078gm_	
74518	/m/0b49gk	
74519	/m/09v3y6p	
74520	/m/0dywfm	
74521	/m/0bw9_t	
74522	/m/09_33n	
74523	/m/0hnf80x	
74524	/m/0djcxhz	
74525	/m/02rd7tg	
74526	/m/05zx1mw	
74527	/m/02ph92y	
74528	/m/080d8k3	
74529	/m/051znz_	
74530	/m/03mbwl7	
74531	/m/0bh9828	
74532	/m/03qj56t	
74533	/m/0gjcd0l	
74534	/m/05c4rnm	
74535	/m/03qnctb	
74536	/m/043m_t_	
74537	/m/05lv86	
74538	/m/054l6tw	
74539	/m/0gj9hw_	
74540	/m/09d83y	
74541	/m/0h65y_c	
74542	/m/0fnv9b	
74543	/m/0br_lxb	
74544	/m/04jnb1z	
74545	/m/05zp9j9	
74546	/m/02vl4w0	
74547	/m/04lfnry	
74548	/m/02pm2lf	
74549	/m/03cspxj	
74550	/m/0j44qgf	
74551	/m/0809j61	
74552	/m/0flgct	
74553	/m/0j45rqk	
74554	/m/09gcmr7	
74555	/m/0gytsy1	
74556	/m/043q_6c	
74557	/m/0g60r5	
74558	/m/06w1v3t	
74559	/m/09v8h2	
74560	/m/0kvg0k	
74561	/m/09gdjy7	
74562	/m/03c0x84	
74563	/m/09gl78k	
74564	/m/03nnwvs	
74565	/m/0hn8w3d	
74566	/m/0hr35rm	
74567	/m/0gdtvw	
74568	/m/04yc76	
74569	/m/0f20b9	
74570	/m/04jnb1m	
74571	/m/05b4gjx	
74572	/m/09d5qc	
74573	/m/0dk6ry	
74574	/m/06zlf81	
74575	/m/0285fx1	
74576	/m/051z0b9	
74577	/m/0kvg0z	
74578	/m/0h96dc1	
74579	/m/05p8q1r	
74580	/m/03mhjb1	
74581	/m/04csdjj	
74582	/m/0cc8x05	
74583	/m/0bmh6w0	
74584	/m/0h1hm5x	
74585	/m/0bh8lpd	
74586	/m/02vtp_k	
74587	/m/0j29y50	
74588	/m/0gttl2d	
74589	/m/0ggbmhc	
74590	/m/0jqmq	
74591	/m/0h3ncm2	
74592	/m/03ct9vn	
74593	/m/02z7cyh	
74594	/m/0dpqfg	
74595	/m/02z2gry	
74596	/m/086c0b	
74597	/m/0g5jqk	
74598	/m/026lbb7	
74599	/m/02vnpd9	
74600	/m/0grk0	Academy Award for Best Cinematography,Academy Award for Best Actress
74601	/m/0gxb0jy	Golden Leopard
74602	/m/0gy4z	New York Film Critics Circle Award for Best Actor,National Board of Review: Top Ten Films
74603	/m/085mzn	Kerala State Film Award for Best Popular Film
74604	/m/04f2h_2	Amanda Award for Best Film,Silver nugget for the best Norwegian film
74605	/m/069t4y	Saturn Award for Best Supporting Actress
74606	/m/0403yk4	
74607	/m/0h54mgf	
74608	/m/02q_570	
74609	/m/0gh7s_v	
74610	/m/06sbjr	
74611	/m/0b_t80_	
74612	/m/0gp41b	
74613	/m/0h53h63	
74614	/m/0bs65sl	
74615	/m/04gvc7d	
74616	/m/0b73pxp	
74617	/m/0g580tx	
74618	/m/0crhdxs	
74619	/m/0crj7yz	
74620	/m/047t0yp	
74621	/m/04hlzh	
74622	/m/02rytdh	
74623	/m/0kv4ls	
74624	/m/09gb7lg	
74625	/m/047b93h	
74626	/m/0dy1r2	
74627	/m/0gvt_lx	
74628	/m/0520x65	
74629	/m/02q97xg	
74630	/m/02kl17	
74631	/m/02pjl1p	
74632	/m/0265nhk	
74633	/m/09ggzld	
74634	/m/025sc21	
74635	/m/0fqrxq	
74636	/m/02rhks9	
74637	/m/0f_frf	
74638	/m/035168	
74639	/m/0gmglm1	
74640	/m/09v17dd	
74641	/m/02qzv66	
74642	/m/0fj0zy	
74643	/m/03cqd26	
74644	/m/0h52cxr	
74645	/m/05f97gz	
74646	/m/026_zct	
74647	/m/0d3yg6	
74648	/m/04vjvr	
74649	/m/02vx3_r	
74650	/m/03wg1mp	
74651	/m/0gh7z_4	
74652	/m/05kf1_	
74653	/m/04zvmt2	
74654	/m/0gg7lc3	
74655	/m/05jm4v	
74656	/m/0kvddw	
74657	/m/04yd04x	
74658	/m/05t09v1	
74659	/m/040rhg	
74660	/m/02xctwz	
74661	/m/06_y87_	
74662	/m/0b67nt	
74663	/m/0b737f	
74664	/m/0kv25z	
74665	/m/05c24zn	
74666	/m/03y4f8k	
74667	/m/09bww2	
74668	/m/03wdh00	
74669	/m/0bbwtz4	
74670	/m/0h_dlkg	
74671	/m/0ggbjwd	
74672	/m/0kv0f4	
74673	/m/0c023ht	
74674	/m/0bvl91	
74675	/m/03hj2s7	
74676	/m/06xxzn	
74677	/m/03mb576	
74678	/m/02w626s	
74679	/m/0ddd01z	
74680	/m/06_y87d	
74681	/m/04zw4k_	
74682	/m/04662g9	
74683	/m/03d1x2r	
74684	/m/0fqpfdl	
74685	/m/0gyrr56	
74686	/m/0h560c5	
74687	/m/0cccw7	
74688	/m/07wsjl	
74689	/m/09cx9p	
74690	/m/0gksyyd	
74691	/m/05b1j33	
74692	/m/09hd1l	
74693	/m/04q788h	
74694	/m/04zxpbh	
74695	/m/0bmh73v	
74696	/m/080nv9w	
74697	/m/0csvcz	
74698	/m/0by1csw	
74699	/m/02rv6gh	
74700	/m/02qhspk	European Film Award for Best Actress
74701	/m/03q_rz	Independent Spirit Award for Best Screenplay,Hollywood Actress Award
74702	/m/0c46tn	Ophir Award for best feature film
74703	/m/0czdj0r	
74704	/m/027jz3q	
74705	/m/0d2zml	
74706	/m/0c3xmz4	
74707	/m/0gvrpqr	
74708	/m/03nvscf	
74709	/m/05_5rv	
74710	/m/06ygr3	
74711	/m/09gyk7	
74712	/m/04h27t	
74713	/m/04d9qf	
74714	/m/055sgr	
74715	/m/0drj7t	
74716	/m/069y0k	
74717	/m/02z1xk5	
74718	/m/0gmbq_p	
74719	/m/0hzr316	
74720	/m/04n35p6	
74721	/m/0g56fg6	
74722	/m/0c3v7ff	
74723	/m/0fprx2n	
74724	/m/06zl731	
74725	/m/02p4c1j	
74726	/m/02w8zdx	
74727	/m/03d3qr_	
74728	/m/063_rt1	
74729	/m/0bhbx0q	
74730	/m/04f3yy8	
74731	/m/02q_ptl	
74732	/m/051z1_l	
74733	/m/06w4fqd	
74734	/m/0gy07j2	
74735	/m/01gglm	
74736	/m/05p1s7s	
74737	/m/055sgd	
74738	/m/0b75t08	
74739	/m/047dxgp	
74740	/m/02q0dg0	
74741	/m/03q_rl	
74742	/m/0b6mf7w	
74743	/m/05p1s7f	
74744	/m/03chzf0	
74745	/m/027jy86	
74746	/m/0f94ts	
74747	/m/025swfh	
74748	/m/0gs03g	
74749	/m/02qrl46	
74750	/m/07kfly_	
74751	/m/0d_2fb	
74752	/m/0gj9cz9	
74753	/m/0h56n4t	
74754	/m/02vqp_q	
74755	/m/04gh6kw	
74756	/m/0h3mqf8	
74757	/m/06ms64	
74758	/m/0fdrxc	
74759	/m/0fmglc	
74760	/m/04_15ds	
74761	/m/0bfkqh	
74762	/m/02pr1wg	
74763	/m/0h34v47	
74764	/m/0bfs1n	
74765	/m/0cc8ggj	
74766	/m/05zstvm	
74767	/m/0gj9zdb	
74768	/m/0cnzvyv	
74769	/m/04zw5km	
74770	/m/09rsj6t	
74771	/m/064nlxb	
74772	/m/0b75bkt	
74773	/m/02crgz	
74774	/m/04d_pzv	
74775	/m/0kvb24	
74776	/m/05mtt02	
74777	/m/0b6lp4r	
74778	/m/0b74ywf	
74779	/m/0c3ypjs	
74780	/m/02qy99d	
74781	/m/0g4ny6s	
74782	/m/0kv9mw	
74783	/m/04n48hw	
74784	/m/05b_8rh	
74785	/m/05zq2cc	
74786	/m/0464gp4	
74787	/m/051xt78	
74788	/m/03h0v88	
74789	/m/04jphrk	
74790	/m/02wwr59	
74791	/m/0hrdwxf	
74792	/m/02pwrm4	
74793	/m/064l_fl	
74794	/m/02x7gg7	
74795	/m/05h4nz9	
74796	/m/0h975ps	
74797	/m/047gmjp	
74798	/m/04z_xff	
74799	/m/05b556q	
74800	/m/0sxmx	Academy Award for Best Picture,Academy Award for Best Director,Golden Globe Award for Best Director,Golden Globe Award for Best Supporting Actor – Motion Picture,BAFTA Award for Best Direction,BAFTA Award for Best Editing,Academy Award for Best Film Editing,Academy Award for Best Sound,Golden Globe Award for Best Motion Picture – Drama
74801	/m/01kf5lf	Academy Award for Best Sound Editing
74802	/m/09cn6n	National Board of Review Award for Best Actor
74803	/m/04cxr_l	Sitges Film Festival Best Screenplay award
74804	/m/07kb7y8	Sitges Film Festival Best Actress award
74805	/m/0ktqc	National Board of Review Award for Best Film,National Board of Review: Top Ten Films
74806	/m/04yg4mg	National Board of Review: Top Ten Films
74807	/m/0cnz198	
74808	/m/02qp0hy	
74809	/m/06s8dt	
74810	/m/05z_jh0	
74811	/m/06_y7zg	
74812	/m/0ggb58j	
74813	/m/0crhrkx	
74814	/m/0j66zm5	
74815	/m/06_xpzj	
74816	/m/02qpqhv	
74817	/m/02q7mh9	
74818	/m/016lmz	
74819	/m/0glpvqt	
74820	/m/09v2m35	
74821	/m/03wfv4k	
74822	/m/0f8rv2	
74823	/m/0268rz6	
74824	/m/04y8h5q	
74825	/m/0bc9th	
74826	/m/0b4475s	
74827	/m/06sphd	
74828	/m/0f8lt0	
74829	/m/051_n2f	
74830	/m/07s4gw6	
74831	/m/0cnx9xf	
74832	/m/0kv9mg	
74833	/m/026vskz	
74834	/m/0k8zkkh	
74835	/m/07kckl1	
74836	/m/04mmj68	
74837	/m/04ldn2q	
74838	/m/0h5682b	
74839	/m/0d48r3	
74840	/m/027bctt	
74841	/m/0ggl16s	
74842	/m/076vzd8	
74843	/m/0h3w444	
74844	/m/027tq7x	
74845	/m/06419dr	
74846	/m/026rt6l	
74847	/m/0cm88lg	
74848	/m/047r_tf	
74849	/m/059nvn	
