	freebase_ids	awards
405	/m/0dzlk	Music Victoria Awards of 2015,Doctor of Letters,American Music Award for Favorite Country Female Artist,Dame Commander of the Order of the British Empire,star on Hollywood Walk of Fame,Companion of the Order of Australia,Grammy Award for Video of the Year,Officer of the Order of Australia,Officer of the Order of the British Empire,Australian Recording Industry Association,National Trust of Australia,Grammy Award for Record of the Year,Grammy Award for Best Female Pop Vocal Performance,Grammy Award for Best Female Pop Vocal Performance,Daytime Emmy Award,American Music Award for Favorite Country Album,Australian National Living Treasure,Australian Women in Music Awards,American Music Award for Favorite Pop/Rock Album,Country Music Association Award for Female Vocalist of the Year,American Music Award for Favorite Pop/Rock Song
406	/m/03jyqb	Emmy Award
407	/m/01rp3t	"Ig Nobel Prize,Great Immigrants Award,Canada India Foundation (""CIF"") Chanchlani Global Indian Award"
408	/m/03pkww	Purple Heart,Air Medal,Distinguished Flying Cross,Wright Brothers Memorial Trophy,National Aviation Hall of Fame
409	/m/0hwqg	Golden Globe Awards,World War II Victory Medal,Asiatic-Pacific Campaign Medal,American Campaign Medal,star on Hollywood Walk of Fame,Bambi Award,Bambi Award,Henrietta Award,Henrietta Award,Sitges Grand Honorary Award
410	/m/01zvxq	Golden Globe Awards,star on Hollywood Walk of Fame
411	/m/02zhkz	Saturn Award for Best Supporting Actor
412	/m/015c4g	National Medal of Arts,National Defense Service Medal,star on Hollywood Walk of Fame,Academy Awards,Academy Award for Best Actor,Donostia Award,Golden Globe Awards,Primetime Emmy Award for Outstanding Lead Actor in a Miniseries or a Movie
413	/m/02lfns	Ellis Island Medal of Honor
414	/m/02qmdqm	Commandeur des Arts et des Lettres,César Award for Best Male Revelation,Cannes Best Director Award,César Award for Best Actor,César Award for Best Actor
415	/m/03f2lp	star on Hollywood Walk of Fame
416	/m/01gvvn	star on Hollywood Walk of Fame,Black Filmmakers Hall of Fame,Golden Globe Award for Best Actress – Television Series Musical or Comedy,Tony Award for Best Actress in a Musical,honorary degree from Spelman College,Crystal Award,Lucy Award
417	/m/0lgsq	star on Hollywood Walk of Fame,World Soundtrack Award for Best Original Song Written Directly for a Film,Academy Award for Best Original Song,Juno Award for International Entertainer of the Year,Grammy Award for Best Female Rock Vocal Performance,Grammy Award for Best Female Rock Vocal Performance,Kansas Music Hall of Fame,GLAAD Stephen F. Kolzak Award,GLAAD Stephen F. Kolzak Award,GLAAD Stephen F. Kolzak Award
418	/m/02rbgt	star on Hollywood Walk of Fame
419	/m/01sy5c	star on Hollywood Walk of Fame
420	/m/03bdm4	star on Hollywood Walk of Fame,Academy Award for Best Supporting Actor
421	/m/02qhrg	star on Hollywood Walk of Fame
422	/m/06k1vl	star on Hollywood Walk of Fame
423	/m/0drwr8m	Gold Cross of Merit,Zbigniew Cybulski Award,Silver Medal for Merit to Culture – Gloria Artis
424	/m/0bfmxbf	Silver Medal for Merit to Culture – Gloria Artis
425	/m/01w710z	Silver Medal for Merit to Culture – Gloria Artis,Guido Cantelli Conducting Competition
426	/m/04mnrph	Silver Medal for Merit to Culture – Gloria Artis
427	/m/05v_98	Grammy Hall of Fame,American Theatre Hall of Fame
428	/m/02qh53w	Academy Award for Best Picture
429	/m/01bcq	Tony Award for Best Featured Actress in a Play,Theatre World Award,Primetime Emmy Award for Outstanding Supporting Actress in a Drama Series,Primetime Emmy Award for Outstanding Supporting Actress in a Drama Series,Lucy Award
430	/m/08sz0k	César Award for Best Supporting Actor,Medal of the City of Paris,Globes de Cristal Awards
431	/m/04mnrpv	Robert Award for Best Actor in a Supporting Role
432	/m/030b93	Primetime Emmy Award for Outstanding Lead Actress in a Drama Series,Theatre World Award,Academy Award for Best Live Action Short Film
433	/m/0338g8	Primetime Emmy Award for Outstanding Lead Actor in a Comedy Series
434	/m/0cv895v	Commandeur des Arts et des Lettres
435	/m/031zkw	Theatre World Award
436	/m/069d8x	Theatre World Award
437	/m/02wr6r	Primetime Emmy Award for Outstanding Supporting Actor in a Drama Series
438	/m/02l53h	star on Hollywood Walk of Fame
439	/m/0h7_6m	Blue Ribbon Awards for Best Supporting Actress
440	/m/027_zc	
441	/m/0gc9_ym	
442	/m/031x3g	
443	/m/0b3t4v	
444	/m/018yj6	
445	/m/04mnrnn	
446	/m/0kry2z	
447	/m/0ksyvw	
448	/m/0j737d1	
449	/m/0ff37r	
450	/m/0hnhfsb	
451	/m/0gc5pyv	
452	/m/0gc38lt	
453	/m/0gc84_g	
454	/m/02vst7p	
455	/m/0bdtfps	
456	/m/0hnhfvk	
457	/m/0gbqkqv	
458	/m/026sphz	
459	/m/0gc4f1m	
460	/m/095wc8	
461	/m/08m038	
462	/m/0706ft	
463	/m/0gc67pm	
464	/m/03qckt2	
465	/m/01wrv9	
466	/m/0gdm00w	
467	/m/04p74f2	
468	/m/0b6frgy	
469	/m/082_v4	
470	/m/0gdk2yd	
471	/m/0gb_brf	
472	/m/026z6n_	
473	/m/0jxx3z	
474	/m/098vq6	
475	/m/07brgk	
476	/m/0260wtf	
477	/m/0djhfk	
478	/m/04wwys	
479	/m/0gdkml7	
480	/m/0j737dx	
481	/m/0h4yg0j	
482	/m/0cc9gb	
483	/m/03d5tfj	
484	/m/046j_1	
485	/m/06n7sx	
486	/m/0j737dq	
487	/m/02qgz42	
488	/m/027_nf_	
489	/m/0j737d7	
490	/m/0671gz	
491	/m/0hfy630	
492	/m/0hnhfy5	
493	/m/0g6z952	
494	/m/01r2q_	
495	/m/0j737dj	
496	/m/018yh9	
497	/m/04vcdj	
498	/m/04gs7qr	
499	/m/0ghgx0p	
500	/m/0d9mt_	César Award for Best Actress,César Award for Best Actress,César Award for Best Supporting Actress,César Award for Best Supporting Actress,Officer of the Legion of Honour,Knight of the Legion of Honour
501	/m/011_nf	Academy Award for Best Actor,star on Hollywood Walk of Fame
502	/m/0241wg	Filmfare Award for Best Performance in a Negative Role,Filmfare Award for Best Actress,Filmfare Award for Best Actress,Filmfare Award for Best Actress,Filmfare Award for Best Actress,Filmfare Award for Best Actress,Padma Shri in arts
503	/m/0jfx1	People's Choice Awards,Honorary César,MTV Movie Award for Best Performance,Donostia Award,Screen Actors Guild Award,Golden Globe Awards,MTV Movie Award for Best Villain,Disney Legends,MTV Movie Award for Best Male Performance,Medal of the City of Paris,Orders, decorations, and medals of Serbia,star on Hollywood Walk of Fame
504	/m/045hz5	National Film Award for Best Actress,Padma Bhushan,National Film Award for Best Supporting Actress,Commandeur des Arts et des Lettres,IIFA Lifetime Achievement Award
505	/m/02wd48	Canada's Walk of Fame
506	/m/06zp02	Filmfare Award for Best Male Playback Singer,Padma Vibhushan,Filmfare Lifetime Achievement Award – South,Nandi Award,Padma Bhushan,National Film Award for Best Male Playback Singer,Padma Shri in arts
507	/m/01n8_g	Padma Bhushan,Filmfare Award for Best Supporting Actor,Dadasaheb Phalke Award,National Film Award for Best Actor
508	/m/04ch23	Jnanpith Award,Padma Bhushan,Rhodes Scholarship,Sangeet Natak Akademi Award,Sahitya Akademi Award in Kannada,Padma Shri in arts
509	/m/0c5vh	Inkpot Award,Winsor McCay Award,star on Hollywood Walk of Fame
510	/m/0h7z56	Goya Award for Best New Actor
511	/m/04ynfp	British Academy Television Award for Best Actor,Commander of the Order of the British Empire
512	/m/09tqx3	National Film Award for Best Supporting Actor,National Film Award for Best Actor,Nandi Award,Filmfare Awards South
513	/m/079q2l	star on Hollywood Walk of Fame
514	/m/01wttr1	Padma Shri in arts
515	/m/0bby5f	Padma Shri in arts,Filmfare Awards
516	/m/02lq10	Audie Award for Best Male Narrator,Order of Danica Hrvatska,Officer of the Order of the British Empire,star on Hollywood Walk of Fame,Mary Pickford Award
517	/m/02vd_b	Nandi Award,Filmfare Awards South
518	/m/08mdtm	Nandi Award
519	/m/0280xl6	National Film Award for Best Actress
520	/m/04mdbq	Trophée Chopard
521	/m/026kp7v	National Film Award for Best Supporting Actress,Sangeet Natak Akademi Award,Padma Shri in arts
522	/m/084xvk	Nigar Awards
523	/m/02w31nx	Nigar Awards
524	/m/08lpnh	Nigar Awards
525	/m/0dkg1g	Filmfare Awards South,Padma Shri in arts
526	/m/01lly5	Outer Critics Circle Award
527	/m/0b07mf	star on Hollywood Walk of Fame
528	/m/04jxzf	star on Hollywood Walk of Fame
529	/m/05x3m9	star on Hollywood Walk of Fame
530	/m/0k74tf	
531	/m/0gghqnd	
532	/m/0f6rmh	
533	/m/02zrgt	
534	/m/05l9xr	
535	/m/043qydf	
536	/m/0d5trf	
537	/m/07jr6y5	
538	/m/01x0sy	
539	/m/0jt307	
540	/m/0jvfk2	
541	/m/0p_r5	
542	/m/0jvfk9	
543	/m/0gghqq2	
544	/m/0gc5kys	
545	/m/0gc1_pm	
546	/m/03rvfw	
547	/m/06w63zt	
548	/m/0gbx49p	
549	/m/0gghqg4	
550	/m/0gcxdt5	
551	/m/0gbx_sk	
552	/m/04vq3h	
553	/m/0gc6g9w	
554	/m/07k8fty	
555	/m/01v2vkg	
556	/m/0gghqpj	
557	/m/0dfjb8	
558	/m/0dr_2h2	
559	/m/0gc02_z	
560	/m/0gghqlf	
561	/m/0dm3107	
562	/m/0gghqnz	
563	/m/0gghqmq	
564	/m/0273s6l	
565	/m/0gghqjk	
566	/m/02m09m	
567	/m/0gghqmc	
568	/m/0jzyq1	
569	/m/02rddq9	
570	/m/05bhjn8	
571	/m/03nn2mn	
572	/m/05vpcc	
573	/m/0gghqn1	
574	/m/090x7d	
575	/m/054wdyj	
576	/m/09cztj	
577	/m/062f97	
578	/m/0g98ym_	
579	/m/0g98yxd	
580	/m/032y6l	
581	/m/04bxpq	
582	/m/02s6b7	
583	/m/0gcxl3v	
584	/m/0gcg1jr	
585	/m/0gghqqf	
586	/m/035vrb	
587	/m/02729k2	
588	/m/08lclp	
589	/m/0gghqkp	
590	/m/0byw7bs	
591	/m/0gcxxcg	
592	/m/077215	
593	/m/02vmmz	
594	/m/02k_bp8	
595	/m/0gghqk3	
596	/m/0gghqgh	
597	/m/0gghqh1	
598	/m/0gdj__7	
599	/m/0g9bgbx	
600	/m/02cpb7	Empire Awards,Screen Actors Guild Award,British Academy Film Awards,Black Reel Awards,Primetime Emmy Award,Primetime Emmy Award for Outstanding Supporting Actress in a Drama Series,London Film Critics' Circle,Broadcast Film Critics Association Awards 2010,Officer of the Order of the British Empire,Black Reel Awards for Television,OkayAfrica 100 Women
601	/m/0bl2g	Academy Award for Best Actor,Academy Award for Best Actor,AFI Life Achievement Award,Golden Globe Cecil B. DeMille Award,Donostia Award,Primetime Emmy Award for Outstanding Lead Actor in a Miniseries or a Movie,Theatre World Award,BAFTA Award for Best Actor in a Leading Role,Annie Award,Kennedy Center Honors,Commandeur des Arts et des Lettres
602	/m/02mqc4	Tony Award for Best Actress in a Play,Primetime Emmy Award for Outstanding Supporting Actress in a Miniseries or a Movie,Primetime Emmy Award for Outstanding Supporting Actress in a Drama Series,Drama Desk Award for Outstanding Actress in a Play,GLAAD Golden Gate Award,London Film Critics Circle Award for Actress of the Year,Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Miniseries or Television Movie,Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Drama Series,Lucy Award,Daytime Emmy Award
603	/m/02_4fn	Golden Lion,Silver Bear for Best Director,Order of Cultural Merit
604	/m/0f502	Golden Globe Award for Best Actor – Motion Picture Musical or Comedy,Donostia Award,star on Hollywood Walk of Fame,IAS Freedom Medal
605	/m/0gx_p	Silver Bear for Best Actress,Golden Globe Award for Best Actress – Motion Picture Drama,BAFTA Award for Best Actress in a Supporting Role,Hasty Pudding Woman of the Year,Crystal Award,star on Hollywood Walk of Fame
606	/m/0696jd	Tony Award for Best Featured Actress in a Play,Theatre World Award
607	/m/017khj	Primetime Emmy Award for Outstanding Supporting Actor in a Miniseries or a Movie,Theatre World Award,Saturn Award
608	/m/0f276	MTV Movie Award for Best Villain
609	/m/07h3_4	Primetime Emmy Award for Outstanding Supporting Actor in a Miniseries or a Movie,Theatre World Award
610	/m/02y6kl	Theatre World Award
611	/m/0345cb	Theatre World Award
612	/m/01qdjm	Guggenheim Fellowship,NEA Jazz Masters,Doris Duke Performing Artist Award
613	/m/054yrb	Indian Telly Award for Best Actor in a Lead Role – Male
614	/m/04f62k	Seiyu Award for Best Lead Actor,Seiyu Awards Overseas Fans Award
615	/m/0403q0	Tony Award for Best Featured Actor in a Play,Laurence Olivier Award
616	/m/02tl9	star on Hollywood Walk of Fame,Emmy Award
617	/m/04yj5z	Lucille Lortel Award for Outstanding Lead Actor,Theatre World Special Award,Primetime Emmy Award,Hull-Warriner Award
618	/m/02d6n_	Time Machine Award
619	/m/04z3xc	Seiyu Award for Best Lead Actress
620	/m/08cs7d	NEA Jazz Masters
621	/m/03cjct	NEA Jazz Masters
622	/m/0p8zg	Guggenheim Fellowship,Courage Award for the Arts
623	/m/04cr1x	Officer of the Legion of Honour,Knight of the Legion of Honour
624	/m/01kgg9	star on Hollywood Walk of Fame
625	/m/0ch92bq	
626	/m/0bvbj6r	
627	/m/02rjm08	
628	/m/07j880	
629	/m/026n_xx	
630	/m/04gwbz2	
631	/m/0gby_6f	
632	/m/0bxl858	
633	/m/0gc1vnt	
634	/m/0bvbj6c	
635	/m/0654s6	
636	/m/0k1gqy	
637	/m/03f7gxr	
638	/m/03j2vrj	
639	/m/0347tm	
640	/m/06jsk8	
641	/m/0jwm0ly	
642	/m/0bqs5zv	
643	/m/0g1yzl	
644	/m/06q652	
645	/m/0bdtp5r	
646	/m/03chnb	
647	/m/0jwm0l2	
648	/m/0bvbj7z	
649	/m/070mz9	
650	/m/0bvbj7l	
651	/m/0jwm0pq	
652	/m/01m9k6y	
653	/m/0bvbj79	
654	/m/026mzh	
655	/m/04n7gp	
656	/m/04gjdh9	
657	/m/0jwm0jp	
658	/m/0cv5ss9	
659	/m/02ps7rq	
660	/m/0cpmx98	
661	/m/0ch929y	
662	/m/0gbwprt	
663	/m/05gpnd3	
664	/m/01tnb8	
665	/m/03fg3b	
666	/m/0gbzs4s	
667	/m/0k6z42	
668	/m/0bvbj7s	
669	/m/0ddfph	
670	/m/067f0j	
671	/m/0jwm0kr	
672	/m/0jwm0mn	
673	/m/0fyfw6	
674	/m/02x43mm	
675	/m/0jwm0k0	
676	/m/0jwm0j3	
677	/m/0bqs5zm	
678	/m/0jwm0m_	
679	/m/0jwm0qm	
680	/m/0bvbj6y	
681	/m/0bvbj73	
682	/m/0bqs5_6	
683	/m/0jwm0q8	
684	/m/0405wv7	
685	/m/0gbzqg_	
686	/m/0b3tyxc	
687	/m/0jwm0ll	
688	/m/0521dwp	
689	/m/0gc9prw	
690	/m/04tvm2	
691	/m/0g1z6z	
692	/m/0c9jbf	
693	/m/026x89x	
694	/m/058phf	
695	/m/0gbybwc	
696	/m/0h81gxc	
697	/m/0bqs5_f	
698	/m/0fyfsg	
699	/m/0bbcsgh	
700	/m/044qx	Presidential Medal of Freedom,Academy Award for Best Actor,AFI Life Achievement Award,Honorary Golden Bear,National Aviation Hall of Fame,Golden Globe Cecil B. DeMille Award,Academy Honorary Award,Kennedy Center Honors,Screen Actors Guild Life Achievement Award,Golden Boot Awards,Silver Bear,Croix de Guerre,Air Medal,European-African-Middle Eastern Campaign Medal,Distinguished Flying Cross,Distinguished Service Medal,World War II Victory Medal,Croix de guerre 1939–1945,Commendation Medal,Armed Forces Reserve Medal,star on Hollywood Walk of Fame
701	/m/091r3s	National Theater Prize,Saint George's Cross
702	/m/0h953	Grammy Hall of Fame,Grammy Hall of Fame,Grammy Hall of Fame,Grammy Hall of Fame,Grammy Hall of Fame,Grammy Hall of Fame,Grammy Hall of Fame,star on Hollywood Walk of Fame,Golden Globe Award for Best Actor – Motion Picture Musical or Comedy,AFI Life Achievement Award,BAFTA Award for Best Actor in a Supporting Role,Grammy Lifetime Achievement Award,Golden Globe Cecil B. DeMille Award,Primetime Emmy Award for Outstanding Lead Actor in a Miniseries or a Movie,Primetime Emmy Award for Outstanding Lead Actor in a Miniseries or a Movie,Golden Globe Award for Best Supporting Actor – Motion Picture,Academy Honorary Award,Primetime Emmy Award for Outstanding Writing for a Variety Series,Kennedy Center Honors,Primetime Emmy Award for Individual Performance in a Variety or Music Program,Capezio Dance Award
703	/m/01qrlx	David di Donatello,Knight of the Legion of Honour,Officer of Arts and Letters,star on Hollywood Walk of Fame,Grand Officer of the Order of Merit of the Italian Republic,Karlovy Vary International Film Festival,David di Donatello for Best Actress,Golden Globe Awards,Nastro d'Argento for Best Actress,Flaiano Prize,Chevalier des Arts et des Lettres,Rome Film Festival
704	/m/03d0ns	Donostia Award,César Award for Best Actress,Academy Fellowship Award,Cannes Film Festival Award for Best Actress,European Film Academy Lifetime Achievement Award,Molière Award for Best Actress,BAFTA Award for Best Actress in a Leading Role,Honorary César,Honorary César,Honorary Palme d'Or,Grand Officer of the National Order of Merit,Officer of the Legion of Honour,Commandeur des Arts et des Lettres
705	/m/0cbkc	Donostia Award,César Award for Best Actress,César Award for Best Actress,Praemium Imperiale,Honorary Golden Bear,European Film Academy Lifetime Achievement Award,Moscow International Film Festival,Silver Bear for Outstanding Artistic Contribution,Honorary Palme d'Or,European Film Award for Best Actress,Volpi Cup for Best Actress,Golden Lion for Lifetime Achievement,David di Donatello for Best Foreign Actress,Stanislavsky Award,Order of Princess Olga, 3rd class
706	/m/089m1l	Donostia Award,Cannes Film Festival Award for Best Actress,César Award for Best Supporting Actress,Goya Award for Best Supporting Actress,European Film Academy Lifetime Achievement Award,Silver Shell for Best Actress,European Film Award for Best Actress,European Film Award for Best Actress,Goya Award for Best Actress,Goya Award for Best Actress,Goya Award for Best Actress,Grand Cross of the Civil Order of Alfonso X the Wise,Platino Honorary Award,Medalla de Oro
707	/m/07wn_5	César Award for Best Female Revelation,César Award for Best Actress,Commandeur des Arts et des Lettres
708	/m/0cvwgg	César Award for Best Female Revelation
709	/m/0dfl_1	César Award for Best Supporting Actor,Officer of the Legion of Honour,Commander of the Legion of Honour,Knight of the Legion of Honour,Officer of the National Order of Merit,Commander of the National Order of Merit,Jean-Le-Duc award
710	/m/0cbkw	César Award for Best Actor,Golden Lion,Honorary Palme d'Or,Prix du Brigadier,Prix Citron, Orange et Bourgeon,Officer of the Legion of Honour,Commander of the Legion of Honour,Grand Officer of the Legion of Honour,Knight of the Legion of Honour,Commander of the National Order of Merit,Grand Officer of the National Order of Merit,Commandeur des Arts et des Lettres,Knight of the Order of Leopold
711	/m/014jxq	César Award for Best Actress,César Award for Best Supporting Actress,Lumières Award for Best Actress,Silver Bear for Outstanding Artistic Contribution,European Film Award for Best Actress,Stanislavsky Award,Swann d’or de la meilleure actrice
712	/m/06cgy	Presidential Medal of Freedom,Academy Award for Best Actor,Academy Award for Best Supporting Actor,Golden Lion,AFI Life Achievement Award,Golden Globe Award for Best Actor – Motion Picture Drama,Golden Globe Cecil B. DeMille Award,Donostia Award,Knight of the Legion of Honour,Global Citizen Awards,Theatre World Special Award,Kennedy Center Honors,Commandeur des Arts et des Lettres,Grand Officer of the Order of Merit of the Italian Republic,Marrakech International Film Festival Honorary Award
713	/m/03m6tfc	Louis Delluc Prize,BAFTA Award for Best Short Film,Academy Award for Best Live Action Short Film,Commandeur des Arts et des Lettres
714	/m/021t8p	Silver Bear for Best Actor,Cannes Film Festival Award for Best Actor,German Film Award for Best Actor,Europe Theatre Prize,European Film Academy Honorary Award,Prize for the best actor of the Union of criticism
