	freebase_ids	nominations
70205	/m/0db614	Academy Award for Best Cinematography, Black-and-White,Academy Award for Best Art Direction, Black and White
70206	/m/065ft1	César Award for Best Director,Academy Award for Best International Feature Film,Academy Award for Best Writing, Adapted Screenplay,Golden Globe Award for Best Non-English Language Film,César Award for Best Writing,National Society of Film Critics Award for Best Director,National Society of Film Critics Award for Best Film,National Society of Film Critics Award for Best Actor,International Submission to the Academy Awards
70207	/m/06wmvw	National Society of Film Critics Award for Best Supporting Actress
70208	/m/03vgzt	Academy Award for Best Film Editing,Academy Award for Best Sound Editing,Academy Award for Best Sound
70209	/m/051y8td	Academy Award for Best Documentary (Short Subject)
70210	/m/0ggbhdr	
70211	/m/0gg4lqt	
70212	/m/02qkjv5	
70213	/m/03wbrvs	
70214	/m/0dgpmxd	
70215	/m/043rldb	
70216	/m/04gtyzt	
70217	/m/0g5qcpg	
70218	/m/03hp4hv	
70219	/m/0fcvml	
70220	/m/049y31	
70221	/m/05t03fh	
70222	/m/0drjkl	
70223	/m/0g59vzk	
70224	/m/0bmdsvw	
70225	/m/04cr0sk	
70226	/m/09v9pkw	
70227	/m/0bh3qn	
70228	/m/0f0582	
70229	/m/05tzkm	
70230	/m/0b70y6w	
70231	/m/02z8td2	
70232	/m/04cswcw	
70233	/m/06d5sb	
70234	/m/027bz2x	
70235	/m/03nr_zs	
70236	/m/0dgsrht	
70237	/m/0hhrwd8	
70238	/m/04qbpdr	
70239	/m/0bsw3x	
70240	/m/0gj6sqy	
70241	/m/02vv4g0	
70242	/m/0ds6mlr	
70243	/m/0bxz881	
70244	/m/02qqxqc	
70245	/m/0h7qypy	
70246	/m/03npvmm	
70247	/m/02r3chn	
70248	/m/09v7mmg	
70249	/m/02pqtdp	
70250	/m/027x4t0	
70251	/m/04dz34g	
70252	/m/05q7vh1	
70253	/m/03wbrvf	
70254	/m/0b6hj5m	
70255	/m/04y6hm7	
70256	/m/0flg2t	
70257	/m/02vkpgv	
70258	/m/0bmk98t	
70259	/m/03m9n5w	
70260	/m/0j3chch	
70261	/m/0jt31t_	
70262	/m/0h65r99	
70263	/m/0d46g8	
70264	/m/09v7cw7	
70265	/m/08lkg6	
70266	/m/09pw9g	
70267	/m/0b28pv	
70268	/m/0279v22	
70269	/m/0463vkh	
70270	/m/04cxhyh	
70271	/m/0cp1kc4	
70272	/m/0gh8dd1	
70273	/m/07nz_	
70274	/m/02rmpvk	
70275	/m/07psjw	
70276	/m/0dpg1l	
70277	/m/05zkqqc	
70278	/m/0gkyrqy	
70279	/m/0hgrthw	
70280	/m/02q3qn_	
70281	/m/0crbzj_	
70282	/m/03wbrv2	
70283	/m/027mgb3	
70284	/m/0j240vy	
70285	/m/0gg4lq3	
70286	/m/02x2fd5	
70287	/m/04csvk1	
70288	/m/0g4tl4f	
70289	/m/0642cwk	
70290	/m/0hnbp1z	
70291	/m/05f81mc	
70292	/m/0cm9tck	
70293	/m/0b6gfcs	
70294	/m/0462mpt	
70295	/m/02qkjvw	
70296	/m/0hhw045	
70297	/m/0bcjrk	
70298	/m/03nn51y	
70299	/m/04gtpjw	
70300	/m/03y7fp2	European Film Award for Best Actress,Lux Prize
70301	/m/0b4lkx	Academy Award for Best Picture,Academy Award for Best Director,Academy Award for Best Supporting Actor,Academy Award for Best Supporting Actress,Academy Award for Best Writing, Adapted Screenplay,Academy Award for Best Production Design,Academy Award for Best Film Editing,Academy Award for Best Sound
70302	/m/05t22cl	Academy Award for Best Documentary Feature Film,European Film Award for Best Documentary
70303	/m/09vch8	Golden Raspberry Award for Worst New Star,Golden Raspberry Award for Worst Original Song
70304	/m/07l1fr	International Submission to the Academy Awards
70305	/m/02x09_z	Academy Award for Best Live Action Short Film
70306	/m/076w2lb	International Submission to the Academy Awards
70307	/m/034f24	International Submission to the Academy Awards
70308	/m/03qkl_j	
70309	/m/08cjtf	
70310	/m/0408sxw	
70311	/m/047g7sz	
70312	/m/0gwzjz4	
70313	/m/03gz3ls	
70314	/m/04mylnd	
70315	/m/03_xxr	
70316	/m/02vywv7	
70317	/m/070pkl	
70318	/m/04zqb	
70319	/m/05zjq9m	
70320	/m/03hhybx	
70321	/m/0cp0w7q	
70322	/m/0dd5gx	
70323	/m/027d46x	
70324	/m/05b3v8c	
70325	/m/0cmm0cl	
70326	/m/0crst3q	
70327	/m/05mw6vh	
70328	/m/0cr8by	
70329	/m/0c02xnk	
70330	/m/07khssz	
70331	/m/03c4jw8	
70332	/m/02pq40z	
70333	/m/05h2tj8	
70334	/m/0c00x_n	
70335	/m/073x5x	
70336	/m/0ll26bq	
70337	/m/09v0pnh	
70338	/m/0hnbwzv	
70339	/m/0jt0y6n	
70340	/m/0kvcp1	
70341	/m/047czc4	
70342	/m/0h4z_kk	
70343	/m/02q4403	
70344	/m/09g664m	
70345	/m/02rlvtt	
70346	/m/0ds9v03	
70347	/m/0kvcpt	
70348	/m/05zn047	
70349	/m/027mgbg	
70350	/m/064m7pv	
70351	/m/07k6n7g	
70352	/m/02q857w	
70353	/m/027zv8w	
70354	/m/06w5cl	
70355	/m/0cgjzkq	
70356	/m/0h54b5q	
70357	/m/06chz_	
70358	/m/0bmht3v	
70359	/m/0gjhxq	
70360	/m/0hnb7pq	
70361	/m/02prkzj	
70362	/m/05qbkh	
70363	/m/0k2ljkj	
70364	/m/0j42hrt	
70365	/m/0b1xrp	
70366	/m/0jwrw8p	
70367	/m/02z55yj	
70368	/m/03yfj3d	
70369	/m/07kf470	
70370	/m/0gg846q	
70371	/m/0gjddsl	
70372	/m/07kj5wz	
70373	/m/02qq2yb	
70374	/m/0h3lszy	
70375	/m/03cg5jh	
70376	/m/04g0dqn	
70377	/m/06_ycn8	
70378	/m/02pp75_	
70379	/m/02qq2yp	
70380	/m/0bwhjf2	
70381	/m/02pwwql	
70382	/m/0570h6	
70383	/m/088yl_	
70384	/m/0k2lpjz	
70385	/m/0bfzw4t	
70386	/m/047f927	
70387	/m/04csn7k	
70388	/m/02qjkdz	
70389	/m/06zpbf3	
70390	/m/0byb_ft	
70391	/m/06ww_8	
70392	/m/064ml14	
70393	/m/0c3x5cv	
70394	/m/0j_wf	
70395	/m/0479t9h	
70396	/m/091zh0	
70397	/m/03ct87s	
70398	/m/0b3st3	
70399	/m/05r1bb	
70400	/m/08x6cl	César Award for Best Actress,Academy Award for Best Supporting Actress
70401	/m/0283_fz	Academy Award for Best Supporting Actress,Golden Globe Award for Best Supporting Actress – Motion Picture
70402	/m/02830ms	Academy Award for Best Production Design,Academy Award for Best Score, Adaptation or Treatment
70403	/m/01z1q1	Academy Award for Best International Feature Film,International Submission to the Academy Awards
70404	/m/04drq_	Academy Award for Best Animated Short Film
70405	/m/0h93xzh	International Submission to the Academy Awards
70406	/m/041850b	International Submission to the Academy Awards
70407	/m/080g8b4	
70408	/m/02qshlr	
70409	/m/0gmcs8w	
70410	/m/03d8c2h	
70411	/m/076wnck	
70412	/m/03gqpp6	
70413	/m/02phblq	
70414	/m/0bbct5	
70415	/m/06zk0v2	
70416	/m/07hjmc	
70417	/m/04zwm95	
70418	/m/04cyylk	
70419	/m/05mqytf	
70420	/m/0gxbt6b	
70421	/m/0c13gq	
70422	/m/0ckz80	
70423	/m/09p7hff	
70424	/m/0kv76_	
70425	/m/0cmdcfm	
70426	/m/0d2qw8	
70427	/m/043nnrm	
70428	/m/0j3dcqb	
70429	/m/02vnllx	
70430	/m/080c1b	
70431	/m/02vvs11	
70432	/m/05210ry	
70433	/m/04gqrx6	
70434	/m/05zyxch	
70435	/m/025xk5h	
70436	/m/0h52z8k	
70437	/m/0b22lv1	
70438	/m/052pzq2	
70439	/m/03y8khv	
70440	/m/0hzml4n	
70441	/m/0b77jqc	
70442	/m/0cmbt5d	
70443	/m/07mll4	
70444	/m/02x7x5q	
70445	/m/0d4f24	
70446	/m/0h634cn	
70447	/m/0cc9mb3	
70448	/m/02q2t6h	
70449	/m/0414vby	
70450	/m/0gpz02	
70451	/m/0jt9j1c	
70452	/m/0b098_	
70453	/m/03mg0zk	
70454	/m/09x9d0	
70455	/m/0jkyswm	
70456	/m/06_ybdp	
70457	/m/08hntd	
70458	/m/03d0h_q	
70459	/m/0b_3wk	
70460	/m/04ycvyq	
70461	/m/06_ycnr	
70462	/m/063_9zm	
70463	/m/07khw0l	
70464	/m/0962mt	
70465	/m/093p_v	
70466	/m/064kw76	
70467	/m/080gwbl	
70468	/m/02pyl6p	
70469	/m/09rxfh9	
70470	/m/0b__9cm	
70471	/m/04cypg9	
70472	/m/0j_57_0	
70473	/m/0gmgs07	
70474	/m/0j27yzs	
70475	/m/0f9_vd	
70476	/m/0jwszn2	
70477	/m/0bbzx27	
70478	/m/06_ybh1	
70479	/m/0dgn_gd	
70480	/m/0h3pq5g	
70481	/m/07kdb0y	
70482	/m/0hzmd4w	
70483	/m/060_v6	
70484	/m/0gh8nqq	
70485	/m/02qj5gl	
70486	/m/02615j2	
70487	/m/06_ybhv	
70488	/m/026nt8l	
70489	/m/03gtxwp	
70490	/m/03h2g3t	
70491	/m/0j7j5sk	
70492	/m/09_q5s	
70493	/m/03y8kh4	
70494	/m/0dkg62	
70495	/m/09v2cbd	
70496	/m/06_ybhf	
70497	/m/0fbf8j	
70498	/m/05b5x6h	
70499	/m/02vlvfg	
70500	/m/01dvnl	Academy Award for Best Actress,Academy Award for Best Cinematography, Color,Academy Award for Best Score, Adaptation or Treatment
70501	/m/01dvn7	Academy Award for Best Actress,BAFTA Award for Best Film,Golden Globe Award for Best Actress – Motion Picture Drama,BAFTA Award for Best British Film,Samuel Goldwyn International Award
70502	/m/0h3rz_5	Academy Award for Best Animated Short Film
70503	/m/043kbyv	Academy Award for Best Live Action Short Film, Comedy
70504	/m/0g9t50b	Academy Award for Best Picture
70505	/m/05zn_g6	International Submission to the Academy Awards
70506	/m/027zjn_	
70507	/m/07schql	
70508	/m/05b65rd	
70509	/m/0bhhr2n	
70510	/m/04vl3c	
70511	/m/04lfky5	
70512	/m/06zlg6h	
70513	/m/05x5wd	
70514	/m/0gmd3k7	
70515	/m/07s9zmg	
70516	/m/02qtqzk	
70517	/m/04vl3r	
70518	/m/06zljz6	
70519	/m/026k7ds	
70520	/m/02z0yn_	
70521	/m/0ddb8s4	
70522	/m/043kbn6	
70523	/m/05_f85	
70524	/m/05myvsv	
70525	/m/09xcx6	
70526	/m/091937	
70527	/m/04cyv1f	
70528	/m/05b3npc	
70529	/m/02pszss	
70530	/m/04nvmwz	
70531	/m/0kvf2l	
70532	/m/09m6s1	
70533	/m/0gky6b7	
70534	/m/0fjjln	
70535	/m/03y6g94	
70536	/m/0cmc84m	
70537	/m/0crrw4v	
70538	/m/0kvf2z	
70539	/m/09qj3_	
70540	/m/0kv6vt	
70541	/m/081f44	
70542	/m/05zj4hz	
70543	/m/064n38j	
70544	/m/0gh8hgv	
70545	/m/0cmb0qt	
70546	/m/043ns3d	
70547	/m/0crf43p	
70548	/m/0h3xr_m	
70549	/m/0bhhn9x	
70550	/m/0h97k3s	
70551	/m/0h3sv_g	
70552	/m/0d1ldp	
70553	/m/05fymz	
70554	/m/0crvbsm	
70555	/m/064mg8g	
70556	/m/02x2z2m	
70557	/m/0g9tjq_	
70558	/m/0gh7sgh	
70559	/m/027tv_j	
70560	/m/03c11fw	
70561	/m/0h7m8gb	
70562	/m/0gjd79j	
70563	/m/0h12wh	
70564	/m/0b_prc	
70565	/m/0gtv0j7	
70566	/m/046537h	
70567	/m/0h98fb6	
70568	/m/04131dm	
70569	/m/0530yr_	
70570	/m/02667r6	
70571	/m/0h3jd0	
70572	/m/080n8__	
70573	/m/02kph_l	
70574	/m/027xwzv	
70575	/m/0gffz_3	
70576	/m/0jt523l	
70577	/m/0c06kh	
70578	/m/0b4xbz	
70579	/m/0h5nkn	
70580	/m/0kvdyl	
70581	/m/09gjppy	
70582	/m/0gp4_m	
70583	/m/09gm7t5	
70584	/m/0b7m54	
70585	/m/04j2r64	
70586	/m/0bmhtzz	
70587	/m/03cr02p	
70588	/m/07s6ghz	
70589	/m/0cz909s	
70590	/m/02wz1qv	
70591	/m/0bh79f7	
70592	/m/03cq5bt	
70593	/m/0f52ld	
70594	/m/02qlhz2	
70595	/m/065y2tj	
70596	/m/0gf8x4y	
70597	/m/051xmc8	
70598	/m/0h95h33	
70599	/m/05q9w15	
70600	/m/0h3szjc	Academy Award for Best Documentary Feature Film
70601	/m/06rmdr	Golden Raspberry Award for Worst Actor,Golden Raspberry Award for Worst Supporting Actor,Golden Raspberry Award for Worst Supporting Actor,Golden Raspberry Award for Worst Director,Golden Raspberry Award for Worst Screenplay,Golden Raspberry Award for Worst Picture
70602	/m/0cf8qb	Saturn Award for Best DVD Collection,Political Film Society Award for Peace,Black Reel Award for Best Supporting Actor
70603	/m/04y5j64	Academy Award for Best Actress
70604	/m/03d1nbh	Academy Award for Best International Feature Film,International Submission to the Academy Awards
70605	/m/043xcs	Academy Award for Best Supporting Actor,Academy Award for Best Writing, Adapted Screenplay,Academy Award for Best Original Dramatic or Comedy Score
70606	/m/07l4_ll	International Submission to the Academy Awards
70607	/m/027sqx2	International Submission to the Academy Awards
70608	/m/09rjzh_	Academy Award for Best Writing
70609	/m/0h_9c28	
70610	/m/080ndt3	
70611	/m/04g13rq	
70612	/m/05h3257	
70613	/m/0bkgx2	
70614	/m/06_y6qw	
70615	/m/04yppfn	
70616	/m/0cp1163	
70617	/m/0bxl3dl	
70618	/m/0f04_t	
70619	/m/047f1f4	
70620	/m/0g57vx	
70621	/m/0d97_7y	
70622	/m/05symyg	
70623	/m/0fqw0hs	
70624	/m/05112z	
70625	/m/0hr23dv	
70626	/m/0dry6r8	
70627	/m/0cmblh7	
70628	/m/0b6gq5r	
70629	/m/03qhs3r	
70630	/m/056g0th	
70631	/m/02x7dzt	
70632	/m/0gkxppg	
70633	/m/0fpc_6	
70634	/m/0by199c	
70635	/m/06_y6q2	
70636	/m/0b75yp3	
70637	/m/080gd5j	
70638	/m/04lf22g	
70639	/m/03m8rrl	
70640	/m/05c1t1s	
70641	/m/02690ns	
70642	/m/0cs5n3k	
70643	/m/02vgy2	
70644	/m/05n56k0	
70645	/m/0c00d93	
70646	/m/06_y931	
70647	/m/06_y93v	
70648	/m/02rxvm0	
70649	/m/02q84rb	
70650	/m/02w9m9	
70651	/m/0b4cyy	
70652	/m/04j2_k7	
70653	/m/06_y6qh	
70654	/m/07kcz81	
70655	/m/0413sj6	
70656	/m/0gfgg_w	
70657	/m/04xfx9	
70658	/m/09rs5nc	
70659	/m/03c3qsl	
70660	/m/06zp3hq	
70661	/m/02qs9gt	
70662	/m/0gj9fxl	
70663	/m/03cln3	
70664	/m/05zhh6v	
70665	/m/0fq2bmz	
70666	/m/027v97k	
70667	/m/0gmflnt	
70668	/m/03mgwzq	
70669	/m/0crf0zh	
70670	/m/0kv58y	
70671	/m/09gmp5y	
70672	/m/05b4v8l	
70673	/m/0gvs4xn	
70674	/m/07498p	
70675	/m/02vwstc	
70676	/m/0h55qcx	
70677	/m/02w3jfz	
70678	/m/027bjt9	
70679	/m/06zs3y0	
70680	/m/03c4358	
70681	/m/0ddgs59	
70682	/m/0j9p55t	
70683	/m/03ct794	
70684	/m/0jt0p6f	
70685	/m/02q34c2	
70686	/m/0bwst5	
70687	/m/0bbwhtz	
70688	/m/0277_28	
70689	/m/04j0mnq	
70690	/m/0j631fc	
70691	/m/0jzmpkx	
70692	/m/065yrvc	
70693	/m/0h_b0sf	
70694	/m/0fq0sz9	
70695	/m/0j8f27z	
70696	/m/073nyn	
70697	/m/0gh6snd	
70698	/m/02qt9gy	
70699	/m/0jvx7	
70700	/m/0kv0jx	César Award for Best Actress
70701	/m/05ztdn8	César Award for Best Supporting Actress
70702	/m/03d0q2c	Academy Award for Best International Feature Film,International Submission to the Academy Awards,David di Donatello for Best Director
70703	/m/03mhn3f	Academy Award for Best Animated Short Film
70704	/m/026hl18	
70705	/m/0bhb2sm	
70706	/m/05p777m	
70707	/m/03bzqmz	
70708	/m/0fkknz	
70709	/m/04n151f	
70710	/m/09gfhyb	
70711	/m/06_y9hs	
70712	/m/0kv63d	
70713	/m/028b__y	
70714	/m/03ndtd	
70715	/m/0h7vz_	
70716	/m/0h64fv3	
70717	/m/0hz015q	
70718	/m/08h06h	
70719	/m/0crct52	
70720	/m/09sn8n	
70721	/m/05p9nqz	
70722	/m/03c2g5b	
70723	/m/05zr7m	
70724	/m/04075tv	
70725	/m/0dtklc	
70726	/m/0c60xsg	
70727	/m/0274p13	
70728	/m/04lfsfv	
70729	/m/03nxb8m	
70730	/m/04jhp4h	
70731	/m/04jmxdq	
70732	/m/0jz_0zc	
70733	/m/05c3cpy	
70734	/m/0gjbm5h	
70735	/m/0bh7mwg	
70736	/m/0kvbrq	
70737	/m/0fc_k5	
70738	/m/02qg02s	
70739	/m/0bx8l5	
70740	/m/0kvc83	
70741	/m/04y9pyl	
70742	/m/0gg5tyw	
70743	/m/06_y5qr	
70744	/m/02pw1db	
70745	/m/0cmbnq6	
70746	/m/04n2rys	
70747	/m/02ptvn4	
70748	/m/06zq31p	
70749	/m/03c42gk	
70750	/m/0g8lwwb	
70751	/m/058f71	
70752	/m/01lnf3v	
70753	/m/0k3jyh6	
70754	/m/07f2zd	
70755	/m/0gh6mdf	
70756	/m/06w7r1x	
70757	/m/05p0jm9	
70758	/m/0d3f27	
70759	/m/0jkzdpp	
70760	/m/0ktz8_	
70761	/m/02w436r	
70762	/m/04q0k2l	
70763	/m/02884dg	
70764	/m/0bwlvd7	
70765	/m/04y8ypb	
70766	/m/02qd04y	
70767	/m/0bbvk0d	
70768	/m/0h673c7	
70769	/m/02x5hv6	
70770	/m/03whstd	
70771	/m/02rt2gv	
70772	/m/03byj4j	
70773	/m/064_tc	
70774	/m/0cp0p8h	
70775	/m/0cmclrg	
70776	/m/0gjbm5v	
70777	/m/03wg7ss	
70778	/m/025sd45	
70779	/m/0jwyswl	
70780	/m/0jwz8cb	
70781	/m/09d6fb	
70782	/m/03qjlg1	
70783	/m/0hr0jrf	
70784	/m/03cg4_f	
70785	/m/04yfxd	
70786	/m/09ggk1b	
70787	/m/09k6j__	
70788	/m/0czdk6s	
70789	/m/02vqn8q	
70790	/m/043mgss	
70791	/m/05zt6rs	
70792	/m/05b53h0	
70793	/m/04j1m9r	
70794	/m/0gy2x_1	
70795	/m/04mkph	
70796	/m/08_yld	
70797	/m/03hmt0q	
70798	/m/0gyv267	
70799	/m/06_y5q6	
70800	/m/04hp18	Academy Award for Best Animated Short Film
70801	/m/043s5qz	Academy Award for Best Cinematography,Academy Award for Best Production Design,Academy Award for Best Story,Academy Award for Best Score, Adaptation or Treatment
70802	/m/027m1v4	International Submission to the Academy Awards
70803	/m/04y9_sv	Academy Award for Best Documentary Feature Film
70804	/m/03grftj	International Submission to the Academy Awards
70805	/m/09sc1pn	
70806	/m/047lypf	
70807	/m/09w4w7	
70808	/m/04j17mf	
70809	/m/04jd10d	
70810	/m/02qk6s4	
70811	/m/0cgs4ms	
70812	/m/080hk63	
70813	/m/06wbkxp	
70814	/m/070zgc	
70815	/m/0gh65yd	
70816	/m/0gh734y	
70817	/m/07xczv	
70818	/m/075cvb	
70819	/m/07xyd6	
70820	/m/061vp5	
70821	/m/0463ymh	
70822	/m/04lg1r	
70823	/m/0gmcmz8	
70824	/m/0dv0dn	
70825	/m/02q2plk	
70826	/m/03j29q	
70827	/m/06lsnn	
70828	/m/0k3p3fy	
70829	/m/09gpvc1	
70830	/m/05c_yq	
70831	/m/04gq_53	
70832	/m/026v2nh	
70833	/m/0j42t0q	
70834	/m/05zvwgk	
70835	/m/07s69wn	
70836	/m/0gv2lj	
70837	/m/0crf5b	
70838	/m/0270ksn	
70839	/m/0h97tnv	
70840	/m/0crhp9n	
70841	/m/0gx2d64	
70842	/m/026xpn6	
70843	/m/07k9j7c	
70844	/m/0g5s2cn	
70845	/m/0hhtrd7	
70846	/m/02r354t	
70847	/m/0bmh48s	
70848	/m/0b1nq0	
70849	/m/09pgdl9	
70850	/m/0gh65yr	
70851	/m/04jlvgq	
70852	/m/04cylpq	
70853	/m/0h88pr9	
70854	/m/04jfhn9	
70855	/m/0gmds4v	
70856	/m/05h25qf	
70857	/m/03_flq	
70858	/m/02p_xr0	
70859	/m/0d4qdn	
70860	/m/05k44v	
70861	/m/03qktph	
70862	/m/02w4m15	
70863	/m/03x_vjq	
70864	/m/05h4frs	
70865	/m/0bmh1_x	
70866	/m/047rx35	
70867	/m/05q5zrg	
70868	/m/04crtp3	
70869	/m/0bh8xz2	
70870	/m/0kvckn	
70871	/m/01s1wm	
70872	/m/0c1p5fy	
70873	/m/064pjkb	
70874	/m/080hy68	
70875	/m/0808wff	
70876	/m/06wbkxb	
70877	/m/06l91l	
70878	/m/05438xp	
70879	/m/02rcb57	
70880	/m/04ghb7y	
70881	/m/05mqf99	
70882	/m/03csqb8	
70883	/m/058b4x9	
70884	/m/027mvxj	
70885	/m/0bbbpdz	
70886	/m/026_hwc	
70887	/m/09v2fb7	
70888	/m/0289mtp	
70889	/m/01_zjw	
70890	/m/05mv1bv	
70891	/m/0ddd9gb	
70892	/m/0g5qnzy	
70893	/m/04yghzq	
70894	/m/0b4pm3	
70895	/m/05tt3_	
70896	/m/0gg8bk7	
70897	/m/0c3vrq1	
70898	/m/06vxr7	
70899	/m/09rkxf5	
70900	/m/041225v	Primetime Emmy Award for Outstanding Lead Actress in a Miniseries or a Movie,Satellite Award for Best Actress – Miniseries or Television Film,Satellite Award for Best Television Film
70901	/m/05lxm2	Academy Award for Best Supporting Actor,BAFTA Award for Best Film,BAFTA Award for Best British Screenplay,Golden Globe Award for New Star of the Year – Actor,BAFTA Award for Best British Film,BAFTA Award for Most Promising Newcomer to Leading Film Roles,Directors Guild of America Award for Outstanding Directing – Feature Film
70902	/m/04zbcj	Academy Award for Best Supporting Actress
70903	/m/03d13z_	Academy Award for Best International Feature Film,International Submission to the Academy Awards
70904	/m/02q126m	Academy Award for Best Documentary (Short Subject)
70905	/m/03z6bf	Academy Award for Best Original Song Score
70906	/m/027m7x4	Academy Award for Best Writing, Adapted Screenplay
70907	/m/04z_28y	Academy Award for Best Live Action Short Film
70908	/m/047nnqx	Academy Award for Best Live Action Short Film, One-Reel
70909	/m/087d37	AACTA Award for Best Direction,AACTA Award for Best Original Screenplay
70910	/m/0fkf28	Academy Award for Best Production Design,Academy Award for Best Visual Effects,Academy Award for Best Sound Editing,Academy Award for Best Original Score,Academy Award for Best Sound
70911	/m/0gh6r3z	
70912	/m/0dln2__	
70913	/m/02r0vfj	
70914	/m/0cc6_rm	
70915	/m/0gffnj9	
70916	/m/02x6xl_	
70917	/m/04j0wmr	
70918	/m/06qcrn	
70919	/m/0b6hsj1	
70920	/m/0fz3tc	
70921	/m/03wbsln	
70922	/m/0b6kp26	
70923	/m/07xz0y	
70924	/m/0crtslj	
70925	/m/07ypm1	
70926	/m/03cd35c	
70927	/m/0cm9j7p	
70928	/m/0g2r2g	
70929	/m/076x8bf	
70930	/m/0h6558k	
70931	/m/03gqst7	
70932	/m/0crdhby	
70933	/m/0ds7cnf	
70934	/m/02x3klr	
70935	/m/0dp1vb	
70936	/m/0c5yt0	
70937	/m/0gjcdg6	
70938	/m/07k4j59	
70939	/m/08wd94	
70940	/m/06zls0b	
70941	/m/02r1djc	
70942	/m/02r4n63	
70943	/m/0bxzbfp	
70944	/m/03d4shb	
70945	/m/05p8ct	
70946	/m/0g3f_h	
70947	/m/02pgv18	
70948	/m/0c_xyr	
70949	/m/05t4gm	
70950	/m/0crtgq2	
70951	/m/02vlnx0	
70952	/m/03d78ls	
70953	/m/05zvq1n	
70954	/m/0dxrjj	
70955	/m/04wrxf	
70956	/m/04ydrlt	
70957	/m/0gqq_w	
70958	/m/0gksrpf	
70959	/m/03c4twv	
70960	/m/0h672qj	
70961	/m/0cnz094	
70962	/m/026y2fv	
70963	/m/0c0rtn	
70964	/m/0h3vw30	
70965	/m/0h54wdh	
70966	/m/04f3zvw	
70967	/m/04zvyvf	
70968	/m/02ww480	
70969	/m/0h547f2	
70970	/m/0j7jt83	
70971	/m/0j3c5k3	
70972	/m/0h7pc71	
70973	/m/0bxz8zm	
70974	/m/05b0xbr	
70975	/m/04zyqbj	
70976	/m/080m7f6	
70977	/m/0g54pz8	
70978	/m/03cfq4q	
70979	/m/03fpvm	
70980	/m/0crwd8g	
70981	/m/0d_gr0	
70982	/m/03cfq4c	
70983	/m/07c29b	
70984	/m/03hgycb	
70985	/m/0bh88tj	
70986	/m/03h4hzj	
70987	/m/0j7lyss	
70988	/m/018gvp	
70989	/m/0hrhvc3	
70990	/m/0cgs4md	
70991	/m/087_1s	
70992	/m/0cnxqm5	
70993	/m/02qvvgx	
70994	/m/03h1pyc	
70995	/m/080j8q9	
70996	/m/05f5fcq	
70997	/m/05zszb1	
70998	/m/02rtw7f	
70999	/m/0jl0fhc	
71000	/m/07bxl4	Academy Award for Best Director,Academy Award for Best Writing, Original Screenplay
71001	/m/02v_5kt	Directors Guild of America Award for Outstanding Directing – Children's Programs
71002	/m/043txz_	Golden Raspberry Award for Worst Actress
71003	/m/04f08gy	International Submission to the Academy Awards
71004	/m/0dl5f3y	Academy Award for Best Picture
71005	/m/043pqxv	
71006	/m/0h3sdy	
71007	/m/0bh8c5c	
71008	/m/0br_dv7	
71009	/m/06m1b6	
71010	/m/04lhcbm	
71011	/m/0gpp9c	
71012	/m/05b6r_p	
71013	/m/0bj80wz	
71014	/m/06_y8jn	
71015	/m/0hr8jnm	
71016	/m/0dscw3t	
71017	/m/02qmq8l	
71018	/m/04mwsmp	
71019	/m/0bbvdq6	
71020	/m/0cxg7_	
71021	/m/09v79xy	
71022	/m/02r6p78	
71023	/m/0hgn34k	
71024	/m/0by0960	
71025	/m/0hgpvms	
71026	/m/0gls937	
71027	/m/09rykq	
71028	/m/0gh7h11	
71029	/m/0b_j79l	
71030	/m/06zjmcd	
71031	/m/0412l9x	
71032	/m/04m_z49	
71033	/m/07s8cvy	
71034	/m/0g_njw	
71035	/m/02x69lk	
71036	/m/0gx0qr2	
71037	/m/0gy7rxr	
71038	/m/0h79ryz	
71039	/m/027kk_n	
71040	/m/09g6wp3	
71041	/m/0crsfxp	
71042	/m/05mw5sr	
71043	/m/0h7rfqd	
71044	/m/0b6gfpb	
71045	/m/03y00vp	
71046	/m/03hm33_	
71047	/m/04qbs4q	
71048	/m/04vhmv	
71049	/m/027f3_4	
71050	/m/087zjl	
71051	/m/02vrdzr	
71052	/m/0bwhkkw	
71053	/m/0kf9zrz	
71054	/m/0b6k5m1	
71055	/m/0ct46c	
71056	/m/03h1vsr	
71057	/m/0ddhf0y	
71058	/m/080pvwb	
71059	/m/0bmj1wh	
71060	/m/0gy0kz	
71061	/m/0cxs5f	
71062	/m/04143l0	
71063	/m/06w18m0	
71064	/m/07l4yn5	
71065	/m/0f50xp	
71066	/m/06pxbc	
71067	/m/05f6p9p	
71068	/m/09rx5sx	
71069	/m/09f17nd	
71070	/m/02z4ky3	
71071	/m/03n102	
71072	/m/0gff3r0	
71073	/m/05sqd2p	
71074	/m/0hhr01l	
71075	/m/04g0xs7	
71076	/m/021gzd	
71077	/m/0h3n4dp	
71078	/m/04zyrhn	
71079	/m/09g66pw	
71080	/m/03y00vb	
71081	/m/04q1qpp	
71082	/m/0g4gjw	
71083	/m/065zr99	
71084	/m/05b229s	
71085	/m/06zklp_	
71086	/m/08t82q6	
71087	/m/07scgk6	
71088	/m/04n6wr1	
71089	/m/0b1c42	
71090	/m/0dzk3q	
71091	/m/02w9p9x	
71092	/m/065y2k8	
71093	/m/04q737b	
71094	/m/0h51yr1	
71095	/m/0h_b1dc	
71096	/m/02px8gb	
71097	/m/06xzbq	
71098	/m/03qfmgt	
